School Attendance after Grade 3 (6 - 24 yo),Number of Health Facility,Occurence of Armed Conflict,Household with Concrete Walls Proportion,Access to Electricity Proportion,Access to Treated Water Proportion,Owned House and Lot Proportion,Has Copy Birth Certificate Proportion 6 - 24 yo,Married Proportion 6 - 24 yo,Overseas Worker in Family Proportion
3,1,1,0.3955223880597015,0.753731343283582,0.08208955223880597,0.582089552238806,0.8659517426273459,0.053475935828877004,0.05970149253731344
2,0,1,0.21666666666666667,0.9111111111111112,0.011111111111111113,0.016666666666666666,0.8894601542416453,0.12082262210796915,0.06111111111111111
2,1,1,0.4064748201438849,0.7589928057553957,0.02158273381294964,0.8129496402877698,0.6369636963696371,0.14403973509933773,0.10431654676258993
1,0,1,0.02884615384615385,0.0,0.0,1.0,0.42,0.09950248756218906,0.0673076923076923
2,0,1,0.4421768707482993,0.1836734693877551,0.020408163265306117,1.0,0.09405940594059406,0.11386138613861388,0.09523809523809523
3,1,1,0.6937799043062199,0.9760765550239234,0.11004784688995216,0.6411483253588517,0.965,0.056572379367720464,0.23923444976076555
2,1,1,0.21929824561403508,0.017543859649122806,0.9298245614035088,0.9912280701754386,0.783068783068783,0.047619047619047616,0.008771929824561403
2,0,1,0.22429906542056074,0.018691588785046728,0.0,1.0,0.8739002932551322,0.032163742690058485,0.0
3,0,1,0.5099337748344371,0.6878980891719745,0.006369426751592357,0.9808917197452228,0.7171717171717171,0.12658227848101267,0.2547770700636943
3,2,1,0.3853211009174312,0.9600456621004566,0.06506849315068493,0.17009132420091325,0.9103682170542636,0.06679574056147145,0.07420091324200913
2,0,1,0.140625,0.6640625,0.0,0.9921875,0.9929577464788732,0.07710280373831775,0.0078125
2,0,1,0.09219858156028367,0.3971631205673759,0.0851063829787234,0.6312056737588653,0.2900763358778626,0.15404040404040406,0.0851063829787234
3,0,1,0.011494252873563218,1.0,0.0,0.09195402298850576,0.0967741935483871,0.05017921146953405,0.06896551724137931
2,0,1,0.0189873417721519,1.0,0.006329113924050633,0.0,0.0024875621890547268,0.14320987654320988,0.06329113924050632
3,0,1,0.4047619047619048,0.9880952380952379,0.011904761904761904,1.0,0.3822393822393823,0.05343511450381679,0.5238095238095238
3,1,1,0.4101479915433404,0.9767441860465116,0.03382663847780127,0.9640591966173362,0.3321941216678059,0.08373042886317222,0.2219873150105708
3,0,1,0.35365853658536583,0.9938650306748468,0.061349693251533735,0.04907975460122701,0.18485523385300667,0.08609271523178808,0.12195121951219512
3,1,1,0.17333333333333334,0.8,0.0,0.04,0.2810457516339869,0.0925925925925926,0.06578947368421052
2,1,1,0.32158590308370044,0.8416289592760181,0.00904977375565611,0.03167420814479638,0.078125,0.025139664804469275,0.16228070175438594
3,0,1,0.42105263157894735,0.9626865671641792,0.01492537313432836,0.9328358208955224,0.7987804878048781,0.08868501529051988,0.4552238805970149
3,1,1,0.32989690721649484,0.5154639175257731,0.21649484536082475,0.9896907216494846,0.5955555555555555,0.07692307692307693,0.2371134020618557
2,1,1,0.21428571428571427,0.873015873015873,0.05555555555555555,0.24603174603174602,0.6785714285714286,0.05822784810126583,0.5714285714285714
2,0,1,0.422680412371134,0.9793814432989691,0.6907216494845361,0.6185567010309279,0.8658536585365854,0.07975460122699386,0.4432989690721649
2,0,1,0.4942528735632184,0.9310344827586208,0.03448275862068965,0.5172413793103449,0.75,0.07262569832402235,0.3563218390804598
4,1,1,0.2207876049063912,0.973565441650548,0.08381689232753063,0.3905745642349903,0.4474537037037037,0.036876849533348514,0.20180528691166988
2,0,1,0.36875,0.7125,0.40625,0.125,0.5667870036101083,0.024822695035461,0.2
3,0,1,0.19273301737756715,0.9603773584905658,0.07547169811320754,0.12452830188679245,0.5770308123249299,0.11100832562442182,0.08557844690966719
3,0,1,0.7422222222222222,0.9244444444444444,0.08888888888888889,0.7244444444444444,0.6585365853658537,0.10093457943925234,0.27111111111111114
3,2,1,0.5821138211382114,0.8836438923395445,0.8,0.4302277432712216,0.8572429906542056,0.10564171723982918,0.06728820429671667
3,0,1,0.15591397849462366,0.6290322580645161,0.9731182795698924,0.553763440860215,0.6492537313432836,0.14798206278026907,0.03763440860215054
3,0,1,0.05504587155963303,0.6330275229357798,0.03058103975535168,0.03058103975535168,0.9456635318704284,0.05711318795430945,0.039755351681957186
2,1,1,0.12708333333333333,0.6078838174273858,0.15975103734439833,0.24481327800829875,0.6334033613445378,0.1219946571682992,0.16597510373443985
2,1,1,0.4104938271604938,0.1820987654320988,0.00308641975308642,0.027777777777777776,0.5427769985974754,0.1584852734922861,0.08024691358024691
3,1,1,0.4587628865979381,0.7731958762886598,0.9536082474226804,0.061855670103092786,0.5669144981412639,0.22141560798548093,0.19072164948453607
2,0,1,0.02903225806451613,0.8870967741935484,0.03225806451612903,0.00967741935483871,0.34192037470725994,0.038869257950530034,0.11935483870967742
2,1,1,0.21671826625386997,0.7215568862275449,0.31736526946107785,0.017964071856287425,0.8607305936073059,0.11477272727272728,0.10179640718562874
3,0,1,0.2849264705882353,0.9323583180987204,0.9524680073126144,0.3254113345521024,0.4259718775847808,0.13658940397350994,0.07861060329067641
4,0,1,0.5314685314685315,0.7668997668997669,0.0979020979020979,0.2027972027972028,0.9792332268370608,0.059294871794871785,0.2540792540792541
3,2,1,0.2893401015228426,0.8772496538994001,0.1767420396862021,0.2422704199353945,0.8363608135382704,0.07654472794343682,0.13520996769727733
3,1,1,0.5039370078740157,0.9732283464566928,0.2078740157480315,0.31496062992125984,0.6078688524590163,0.1084967320261438,0.3811023622047244
4,1,1,0.215686274509804,0.5163398692810458,0.20915032679738568,0.2222222222222222,0.2891156462585034,0.049222797927461134,0.1111111111111111
3,0,1,0.0,0.028169014084507043,0.04225352112676056,0.014084507042253518,0.9579439252336448,0.11214953271028036,0.04225352112676056
2,0,1,0.07766990291262135,0.6325581395348837,0.8,0.0,0.4524647887323944,0.15140845070422534,0.20930232558139536
3,1,1,0.302,0.986,0.64,0.314,0.8593939393939394,0.06432038834951456,0.306
3,1,1,0.2099644128113879,0.7719298245614035,0.2175438596491228,0.017543859649122806,0.8560311284046692,0.13229571984435798,0.03859649122807018
3,1,1,0.1207920792079208,0.5108910891089109,0.0099009900990099,0.4396039603960396,0.6779220779220779,0.11627906976744184,0.061386138613861385
3,1,1,0.21005917159763315,0.8520710059171598,0.020710059171597642,0.15976331360946747,0.4339622641509434,0.06431273644388398,0.2928994082840237
3,0,1,0.2679640718562874,0.6596701649175413,0.4932533733133434,0.13343328335832086,0.6432189082723692,0.15739179314221471,0.2077727952167414
3,1,1,0.25609756097560976,0.9542682926829268,0.06707317073170732,0.009146341463414634,0.8775510204081632,0.13764510779436154,0.1402439024390244
3,0,1,0.2536443148688047,0.8892128279883382,0.002915451895043732,0.27988338192419826,0.8534743202416919,0.1210287443267776,0.011661807580174929
3,1,1,0.34172661870503607,0.7472924187725631,0.2996389891696751,0.30324909747292417,0.6059190031152648,0.07441860465116279,0.07913669064748201
3,0,1,0.12440191387559807,0.9027777777777778,0.050925925925925916,0.5925925925925926,0.6600660066006601,0.2387312186978297,0.14351851851851852
3,1,1,0.6795740561471443,0.9845559845559846,0.6399613899613901,0.7683397683397684,0.9128787878787878,0.07806691449814128,0.15014436958614052
2,0,1,0.008849557522123894,0.21238938053097345,0.02212389380530973,0.01327433628318584,0.3445378151260504,0.12333333333333335,0.06194690265486725
2,0,1,0.05555555555555555,0.06666666666666668,0.005555555555555557,0.5388888888888889,0.7905073649754499,0.0891089108910891,0.12222222222222222
3,1,1,0.3005780346820809,0.8959537572254336,0.9826589595375722,0.1329479768786127,0.41786743515850144,0.21246458923512748,0.19653179190751446
4,1,1,0.6952141057934509,0.9918136020151134,0.986146095717884,0.33879093198992444,0.9846235418875928,0.05672823218997361,0.0945179584120983
3,1,1,0.1588447653429603,0.9638989169675092,0.7111913357400722,0.06859205776173287,0.34177215189873417,0.12917271407837447,0.20577617328519854
3,1,1,0.26912181303116145,0.7612359550561798,0.5028089887640449,0.05056179775280899,0.6175869120654397,0.1041879468845761,0.16573033707865167
2,1,1,0.4987654320987655,0.9975308641975308,0.05185185185185185,0.09135802469135802,0.9878640776699028,0.0625,0.03209876543209877
2,0,1,0.005319148936170214,0.0,0.04787234042553192,0.0,0.05905511811023623,0.0803921568627451,0.010638297872340424
3,0,1,0.4134897360703813,0.6848137535816619,0.10888252148997137,0.495702005730659,0.733615221987315,0.05068637803590285,0.17478510028653296
2,0,1,0.31833910034602075,0.42758620689655175,0.16206896551724134,0.6931034482758621,0.7747747747747747,0.06368715083798883,0.2413793103448276
2,1,1,0.3333333333333333,0.6428571428571429,0.09523809523809523,0.23214285714285715,0.8111510791366906,0.029824561403508767,0.1011904761904762
3,1,1,0.4520048602673147,0.9708383961117859,0.0899149453219927,0.4349939246658566,0.8916562889165629,0.045304777594728174,0.23207776427703525
3,1,1,0.3699421965317919,0.8275862068965517,0.3045977011494253,0.6149425287356322,0.8137931034482758,0.07599309153713299,0.2988505747126437
3,0,1,0.7671232876712328,0.3219178082191781,0.0410958904109589,0.2534246575342466,0.8453608247422679,0.017994858611825194,0.0684931506849315
2,1,1,0.4351939451277199,0.972922502334267,0.21288515406162464,0.3790849673202614,0.9118257261410788,0.054799183117767186,0.13912231559290386
3,0,1,0.4290030211480361,0.9112426035502958,0.09763313609467457,0.4615384615384616,0.8462214411247804,0.04991243432574431,0.21005917159763315
3,0,1,0.2260869565217392,0.7288135593220338,0.15254237288135594,0.3813559322033898,0.6711590296495957,0.048517520215633415,0.09322033898305083
2,0,1,0.3134920634920635,0.8108108108108109,0.03861003861003861,0.277992277992278,0.9030131826741996,0.03655107778819119,0.26640926640926643
2,0,1,0.20958083832335328,0.08982035928143713,0.09580838323353294,0.4730538922155689,0.7133757961783439,0.028753993610223638,0.20958083832335328
2,0,1,0.5580448065173116,0.9735234215885948,0.14867617107942974,0.28105906313645623,0.8876329787234043,0.04657351962741185,0.20773930753564154
2,0,1,0.4748201438848921,0.9401913875598086,0.08133971291866028,0.20334928229665072,0.8562434417628542,0.05968586387434555,0.16267942583732056
2,1,0,0.16864608076009502,0.07363420427553444,0.2019002375296912,0.22565320665083136,0.4814453125,0.145224171539961,0.02612826603325416
2,1,0,0.21401515151515152,0.20643939393939395,0.04734848484848485,0.3901515151515152,0.548984468339307,0.07040641099026904,0.09073724007561436
2,1,0,0.3967213114754097,0.5709515859766278,0.008347245409015025,0.22203672787979967,0.4557305812058664,0.12346338856226614,0.026143790849673203
2,1,0,0.14108251996450755,0.2854609929078014,0.4476950354609929,0.5053191489361702,0.3816304734781061,0.1342446547493866,0.025709219858156027
2,1,0,0.08843537414965986,0.023809523809523808,0.9013605442176872,0.8197278911564626,0.5245033112582781,0.08362779740871612,0.18027210884353745
2,1,0,0.1816347124117053,0.4616935483870968,0.5685483870967742,0.9354838709677421,0.6013787510137875,0.07698444355803749,0.06451612903225806
2,1,0,0.28468899521531105,0.31100478468899523,0.5550239234449761,0.2990430622009569,0.4516471838469713,0.17031872509960158,0.09808612440191387
2,1,0,0.17848970251716248,0.15560640732265446,0.4553775743707094,0.37986270022883295,0.4270367054610564,0.15820642978003385,0.009153318077803205
3,0,1,0.017699115044247787,0.019823788546255508,0.002202643171806168,0.8193832599118943,0.9420916162489196,0.062176165803108814,0.024229074889867842
2,0,1,0.051643192488262914,0.012558869701726844,0.0047095761381475655,0.880690737833595,0.4392106938255888,0.08801389693109438,0.08864696734059098
4,0,1,0.5440414507772021,0.932642487046632,0.031088082901554407,0.9974093264248703,0.9860664523043944,0.07816968541468065,0.0932642487046632
3,1,1,0.6054054054054054,0.4582210242587601,0.4150943396226415,0.7061994609164419,0.9272076372315036,0.09820359281437126,0.029649595687331536
3,0,1,0.09375,0.3375,0.003125,0.190625,0.9571045576407506,0.08508014796547472,0.071875
3,0,1,0.037383177570093455,0.006675567423230975,0.00801068090787717,0.97196261682243,0.6567164179104478,0.08660968660968661,0.1041388518024032
2,0,1,0.1664050235478807,0.0219435736677116,0.017241379310344827,0.2946708463949843,0.6495673671199012,0.10438542310067944,0.09561128526645768
2,0,1,0.07420494699646643,0.02826855123674912,0.0,0.07420494699646643,0.5735492577597839,0.07610146862483311,0.07773851590106008
3,1,1,0.36505460218408736,0.7363494539781591,0.0577223088923557,0.4071762870514821,0.7042622950819672,0.0957654723127036,0.17160686427457095
3,0,1,1.0,0.10416666666666667,0.0026041666666666665,0.9973958333333334,0.9719525350593312,0.045258620689655166,0.028645833333333325
3,1,1,0.445176752546435,0.8576555023923444,0.006578947368421052,0.6901913875598086,0.781784188034188,0.13603627634035742,0.08851674641148326
2,0,1,0.02564102564102564,0.01818181818181818,0.003636363636363637,0.9854545454545456,0.3379549393414211,0.16234887737478412,0.003636363636363637
2,1,1,0.2316602316602317,0.4671814671814672,0.0,0.4208494208494208,0.9201741654571844,0.08526011560693643,0.0888030888030888
3,1,1,0.3333333333333333,0.9897260273972602,0.003424657534246575,0.07534246575342465,0.9985074626865672,0.09701492537313433,0.057823129251700675
2,1,1,0.06105610561056106,0.8589951377633711,0.014586709886547812,0.029173419773095625,0.8150183150183149,0.06485234510712218,0.12479740680713128
3,1,1,0.6436186414864453,0.9070336391437308,0.8413814180929096,0.3888719046163253,0.9472829297105728,0.048719458345599057,0.10033444816053512
3,0,1,0.034383954154727794,0.005747126436781609,0.002873563218390805,0.0,0.3677521842732328,0.03873517786561265,0.07449856733524356
2,1,1,0.14396887159533073,0.4232804232804233,0.019400352733686062,0.014109347442680775,0.82,0.07095343680709534,0.1128747795414462
3,1,1,0.4441489361702128,0.8768406961178046,0.21954484605087016,0.029451137884872827,0.8837823560486001,0.06407563025210082,0.017287234042553192
4,2,1,0.6893382352941176,0.9834558823529412,0.7610294117647058,0.13970588235294118,0.9928705440900564,0.03821656050955414,0.03768382352941176
3,1,1,0.5792426367461431,0.8280802292263609,0.05444126074498568,0.0988538681948424,0.8964071856287426,0.08588235294117648,0.1087866108786611
2,1,1,0.21649484536082475,0.005102040816326529,0.010204081632653059,0.0,0.24393530997304586,0.06998654104979811,0.051020408163265314
2,0,1,0.04697986577181208,0.3422818791946309,0.4261744966442953,0.2684563758389262,0.6493273542600897,0.08776595744680851,0.026845637583892617
2,1,1,0.4865882352941177,0.9027052681537732,0.22248464808691545,0.4609559867486985,0.9158751696065128,0.08984830805134189,0.1044496487119438
3,1,1,0.5053191489361702,0.7592592592592593,0.2261904761904762,0.007936507936507936,0.3423317683881064,0.049980476376415464,0.09391534391534392
4,1,1,0.5576208178438662,0.007352941176470587,0.0036764705882352936,0.0625,1.0,0.051144010767160165,0.11029411764705882
2,1,1,0.060402684563758385,0.07718120805369127,0.010067114093959731,0.013422818791946308,0.3842975206611571,0.06928645294725956,0.18456375838926176
2,0,1,0.1751592356687898,0.4426751592356688,0.006369426751592357,0.2929936305732484,0.3244186046511628,0.06378132118451026,0.0732484076433121
3,1,1,0.5522875816993464,0.8692810457516341,0.12418300653594773,0.9278688524590164,0.9649122807017544,0.06955530216647662,0.09090909090909093
2,0,1,0.01079136690647482,0.28776978417266186,0.01079136690647482,0.01079136690647482,0.8231707317073171,0.081799591002045,0.02158273381294964
3,1,1,0.6514012303485988,0.8530416951469583,0.3321941216678059,0.2077922077922078,0.9305467595524594,0.0562055996656916,0.1722488038277512
3,0,1,0.5161290322580645,0.8278688524590164,0.024590163934426236,0.3442622950819672,0.9099378881987578,0.03963414634146342,0.06451612903225806
2,1,1,0.02884615384615385,0.014423076923076926,0.0576923076923077,0.20192307692307693,0.2651006711409396,0.12929623567921442,0.07692307692307693
3,0,1,0.3442028985507246,0.8152173913043478,0.25,0.9891304347826086,0.996842105263158,0.05666316894018888,0.025362318840579712
2,0,1,0.0599250936329588,0.6067415730337079,0.00749063670411985,0.00749063670411985,0.9985163204747776,0.07090103397341213,0.0149812734082397
3,0,1,0.02127659574468085,0.00980392156862745,0.0,0.4019607843137255,0.9680851063829788,0.1173469387755102,0.05882352941176471
1,0,1,0.2152777777777778,1.0,0.18493150684931506,0.02054794520547945,0.8932384341637011,0.0975609756097561,0.03424657534246575
2,1,1,0.1213235294117647,0.5777777777777777,0.0,0.1970260223048327,0.29420505200594355,0.1377840909090909,0.09157509157509157
3,0,1,0.18387096774193548,0.012903225806451613,0.0032258064516129032,0.13870967741935486,0.7472660996354801,0.04468599033816425,0.2258064516129032
3,0,1,0.20866141732283466,0.9251968503937008,0.9960629921259844,0.10236220472440943,0.6163101604278075,0.06809078771695594,0.23228346456692914
3,1,1,0.2972312703583062,0.9576547231270358,0.9984202211690364,0.2776872964169381,0.5851920693928129,0.06641837368094351,0.12796208530805686
2,0,1,0.06147540983606557,0.036885245901639344,0.0163265306122449,0.10245901639344264,0.7612107623318386,0.017857142857142856,0.036734693877551024
2,1,1,0.29239766081871343,0.8604923798358733,0.7678780773739742,0.4255568581477139,0.6707772795216741,0.06455223880597015,0.14018691588785046
3,1,1,0.4990439770554493,0.7374031007751938,0.44089147286821706,0.25,0.751084128360798,0.10537727666955768,0.09082217973231356
3,2,1,0.718436873747495,0.9699398797595192,0.4118236472945892,0.6322645290581163,0.7414944356120827,0.04748338081671415,0.22044088176352705
3,0,1,0.5724137931034483,0.9241379310344828,0.9517241379310344,0.596551724137931,0.34558823529411764,0.13219094247246022,0.05862068965517241
3,0,1,0.4227941176470588,0.9797794117647058,0.2867647058823529,0.2297794117647059,0.5694444444444444,0.05301204819277108,0.21507352941176472
3,0,1,0.0743801652892562,0.06611570247933883,0.9752066115702479,0.8842975206611571,0.4215246636771301,0.09777777777777777,0.049586776859504134
3,0,1,0.0392156862745098,0.06862745098039216,0.0196078431372549,0.27450980392156865,0.2063953488372093,0.055393586005830914,0.00980392156862745
2,1,1,0.06274509803921569,0.027450980392156862,0.0196078431372549,0.4784313725490196,0.1791907514450867,0.15267175572519084,0.1411764705882353
2,0,1,0.019933554817275743,0.5514950166112956,0.0132890365448505,0.0132890365448505,0.11023622047244094,0.16959798994974876,0.03654485049833888
2,0,1,0.10993657505285412,0.2748414376321353,0.0042283298097251605,0.21987315010570824,0.9700598802395208,0.0577305905773059,0.07610993657505286
3,1,1,0.24836601307189546,0.8156862745098039,0.5333333333333333,0.7006535947712418,0.8303448275862069,0.04884792626728112,0.15163398692810456
2,0,1,0.1032608695652174,0.16847826086956522,0.9619565217391304,0.02717391304347826,0.25402504472271914,0.0623885918003565,0.021739130434782608
3,1,1,0.24215246636771304,0.9831460674157304,0.5937149270482603,0.1089887640449438,0.583295298950251,0.08649602824360106,0.06800445930880714
3,0,1,0.048458149779735685,0.0,0.0,0.6695652173913044,0.3601637107776262,0.06703146374829001,0.4608695652173913
3,1,1,0.3761904761904762,0.9114832535885168,0.2607655502392344,0.7679425837320574,0.6255392579810182,0.0548885077186964,0.1357142857142857
3,0,1,0.0182648401826484,0.0091324200913242,0.0045662100456621,0.0410958904109589,0.31983805668016196,0.027027027027027032,0.0
1,0,1,0.013157894736842105,0.0,0.0,0.0945273631840796,0.21089494163424125,0.08507347254447023,0.06716417910447761
3,1,1,0.2597402597402597,0.7987012987012987,0.11688311688311688,0.24025974025974026,0.20809248554913296,0.18,0.07142857142857142
1,0,1,0.0,0.00625,1.0,0.9,0.0625,0.2227378190255221,0.0375
2,0,1,0.0,0.0,0.015625,0.6796875,0.13574660633484162,0.06787330316742081,0.0
2,0,1,0.0059880239520958105,0.0059880239520958105,0.0,0.6526946107784432,0.16791979949874686,0.155,0.023809523809523808
3,0,1,0.1811023622047244,0.2204724409448819,0.015748031496062992,0.0026246719160104987,0.5034324942791762,0.0574052812858783,0.14960629921259844
2,0,1,0.2773584905660377,0.4950298210735586,0.06958250497017893,0.05566600397614314,0.4869791666666667,0.13039796782387808,0.12994350282485875
3,1,1,0.23157894736842105,0.08210526315789474,0.00631578947368421,0.27157894736842103,0.1906854130052724,0.06954225352112678,0.08842105263157894
2,1,1,0.4452736318407961,0.5323383084577115,0.1517412935323383,0.41044776119402987,0.4460431654676259,0.07989228007181329,0.19651741293532332
2,0,1,0.0,0.006172839506172839,0.006172839506172839,0.006172839506172839,0.04782608695652174,0.006521739130434782,0.0
2,1,1,0.1011904761904762,0.3928571428571429,0.4375,0.4761904761904762,0.08181818181818183,0.060227272727272727,0.020833333333333332
3,1,1,0.10434782608695653,0.8782608695652174,0.6086956521739131,0.20579710144927527,0.6375711574952562,0.057492931196983975,0.034782608695652174
3,1,1,0.39870689655172414,0.8790849673202614,0.8453159041394336,0.10675381263616557,0.5566886622675465,0.2469951923076923,0.07435344827586207
3,0,1,0.027649769585253458,0.0,0.4470046082949309,0.8571428571428571,0.05482456140350877,0.10043668122270742,0.05069124423963134
4,0,1,0.2125,0.0,0.0,0.25,0.4904761904761905,0.2285714285714285,0.125
3,2,1,0.2236503856041131,0.9203084832904884,0.38046272493573263,0.13624678663239073,0.5841269841269842,0.13660618996798293,0.08483290488431877
2,1,1,0.26666666666666666,0.006024096385542169,0.0,0.3493975903614458,0.5626423690205011,0.13636363636363635,0.0783132530120482
3,1,1,0.2738589211618257,0.05371900826446281,0.02066115702479339,0.21666666666666667,0.6238030095759234,0.10150891632373114,0.2644628099173554
2,1,0,0.1880341880341881,0.08547008547008547,0.26495726495726496,0.0,0.7164179104477612,0.1098546042003231,0.008547008547008548
3,1,0,0.8466453674121406,0.8982511923688394,0.05246422893481717,0.06200317965023847,0.8594534300055773,0.15217391304347827,0.11605723370429252
3,1,0,0.25994694960212195,0.9681697612732096,0.005305039787798408,0.9787798408488064,0.8517745302713987,0.09299895506792058,0.07161803713527852
2,0,0,0.09880239520958084,0.03892215568862276,0.023952095808383242,0.9101796407185628,0.33858267716535434,0.08487084870848709,0.08083832335329341
3,1,0,0.32592592592592595,0.9963235294117648,0.04411764705882353,0.04411764705882353,0.8930555555555556,0.06486486486486487,0.08823529411764706
2,1,0,0.2650862068965517,0.20905172413793105,0.028017241379310345,0.25862068965517243,0.8675055514433753,0.04434589800443458,0.08189655172413793
2,0,0,0.2272727272727273,0.0,0.7386363636363636,0.125,0.9343434343434344,0.10606060606060606,0.09090909090909093
2,0,0,0.26685393258426965,0.005617977528089888,0.0,0.06460674157303371,0.3203684749232344,0.03008849557522124,0.008426966292134831
2,1,0,0.08717948717948718,0.08121827411167512,0.9086294416243654,0.16243654822335024,0.2237442922374429,0.05074626865671642,0.1065989847715736
3,0,0,0.024590163934426236,0.032786885245901634,0.0,1.0,0.301255230125523,0.09154929577464788,0.2868852459016393
3,1,0,0.012578616352201259,0.006289308176100629,0.012578616352201259,0.3836477987421384,0.5044510385756676,0.0782122905027933,0.2138364779874214
2,1,0,0.375,0.3040540540540541,0.2972972972972973,0.05067567567567568,0.1880239520958084,0.2026221692491061,0.10135135135135136
3,0,0,0.10144927536231883,0.9057971014492754,0.021739130434782608,0.021739130434782608,0.22493887530562348,0.019656019656019656,0.14492753623188406
3,0,0,0.31958762886597936,0.9896907216494846,0.005154639175257732,0.1855670103092784,0.052083333333333336,0.11642411642411644,0.07731958762886597
2,0,0,0.07079646017699115,0.04867256637168142,0.030973451327433624,1.0,0.3412112259970458,0.033823529411764704,0.11061946902654868
3,0,0,0.1360544217687075,1.0,0.013605442176870748,0.4489795918367347,0.101010101010101,0.028169014084507043,0.1564625850340136
2,0,0,0.02654867256637168,0.0,0.0,0.008695652173913044,0.14201183431952666,0.06489675516224189,0.1826086956521739
3,0,0,0.022556390977443608,0.9849624060150376,0.0075187969924812035,0.030075187969924814,0.00997506234413965,0.037220843672456566,0.03759398496240601
3,0,0,0.04918032786885247,0.7704918032786885,0.0,0.4836065573770492,0.5462686567164179,0.11343283582089553,0.2540983606557377
3,0,0,0.12376237623762375,0.8910891089108911,0.10396039603960396,0.08415841584158416,0.2809611829944547,0.06985294117647059,0.3762376237623761
3,0,0,0.312,0.888,0.024,0.232,0.3387533875338753,0.10270270270270272,0.136
2,0,0,0.05147058823529412,1.0,0.0,0.02205882352941177,0.5919395465994962,0.04050632911392405,0.036764705882352935
2,0,0,0.4324324324324325,0.040540540540540536,0.0945945945945946,0.581081081081081,0.6666666666666666,0.109375,0.1891891891891892
2,0,0,0.0967741935483871,0.9247311827956988,0.010752688172043013,0.5806451612903226,0.33067729083665337,0.21428571428571427,0.23655913978494625
2,0,0,0.267515923566879,1.0,0.012738853503184714,1.0,0.7808219178082192,0.023972602739726026,0.1847133757961784
2,0,0,0.1259259259259259,0.7037037037037037,0.04444444444444445,0.6296296296296297,0.4190064794816415,0.030303030303030307,0.05185185185185185
3,0,0,0.16194331983805668,0.9959514170040484,0.020242914979757085,0.3279352226720648,0.6577708006279435,0.05329153605015674,0.3927125506072873
2,0,0,0.4662162162162162,0.31756756756756754,0.2297297297297297,0.14864864864864866,0.7368421052631579,0.08661417322834647,0.13513513513513514
2,1,0,0.010526315789473684,0.9894736842105264,0.010526315789473684,0.04736842105263158,0.5729537366548043,0.15492957746478872,0.1736842105263158
3,1,1,0.3257065948855989,0.6632258064516129,0.2593548387096774,0.3380645161290323,0.8618055555555556,0.10173010380622838,0.0648854961832061
3,0,1,0.016260162601626018,0.008,0.976,0.904,0.5328719723183389,0.15608919382504288,0.016
3,1,1,0.2107023411371237,0.5365853658536586,0.7095343680709535,0.2960088691796009,0.8326506729081334,0.13952130764740225,0.02106430155210643
3,1,1,0.2025586353944563,0.5503355704697986,0.31096196868008946,0.1319910514541387,0.7460496613995485,0.10135135135135136,0.03347280334728033
3,1,1,0.10707070707070708,0.28225806451612906,0.4415322580645161,0.35080645161290325,0.7393310265282583,0.17411225658648338,0.04032258064516129
3,1,1,0.1706422018348624,0.4185185185185185,0.7111111111111111,0.4407407407407408,0.8678071539657853,0.11024844720496894,0.03597122302158273
3,0,1,0.2605042016806723,0.29959514170040485,0.8137651821862348,0.31983805668016196,0.5887681159420289,0.17509025270758122,0.10931174089068826
3,1,1,0.12737127371273713,0.6964769647696477,0.002710027100271003,0.7804878048780488,0.4580265095729013,0.09882005899705017,0.04065040650406504
2,1,1,0.163855421686747,0.6466346153846154,0.4254807692307692,0.6442307692307693,0.7264864864864865,0.12324324324324325,0.0673076923076923
3,1,1,0.14968152866242038,0.2808641975308642,0.5555555555555556,0.6049382716049383,0.6635388739946381,0.12198391420911528,0.06422018348623854
3,1,1,0.05666666666666665,0.13666666666666666,0.11,0.19666666666666666,0.7067238912732475,0.12893982808022922,0.0033333333333333327
3,1,1,0.09216589861751152,0.0,0.7488789237668162,0.4932735426008968,0.6730434782608695,0.1157167530224525,0.04932735426008968
2,1,1,0.26790450928381965,0.6657824933687002,0.35543766578249336,0.09814323607427056,0.8818998716302953,0.08611825192802057,0.1402116402116402
3,1,1,0.22884386174016685,0.5990510083036773,0.9086595492289442,0.6168446026097272,0.9439890710382514,0.1322930800542741,0.04491725768321513
3,1,1,0.4578239608801956,0.7595166163141994,0.6187311178247734,0.41933534743202416,0.8867536032944406,0.11662106703146374,0.06275421266705404
2,0,1,0.00823045267489712,0.07755102040816328,0.012244897959183671,0.7877551020408163,0.5627769571639586,0.12684365781710916,0.13877551020408166
2,1,1,0.05594405594405594,0.21379310344827587,0.8068965517241379,0.3931034482758621,0.4532374100719425,0.07228915662650602,0.0206896551724138
2,1,1,0.10932475884244372,0.15021459227467812,0.5665236051502146,0.6158798283261803,0.6937708036138849,0.1279508970727101,0.027659574468085105
3,1,1,0.05118110236220472,0.0,0.6763485477178424,0.4647302904564316,0.648068669527897,0.17381974248927035,0.023622047244094488
2,0,1,0.016877637130801686,0.0,0.0546218487394958,0.9285714285714286,0.4894026974951831,0.1833976833976834,0.012605042016806723
2,0,1,0.02304147465437788,0.0043859649122807015,1.0,0.986842105263158,0.28487229862475444,0.16141732283464566,0.0
2,1,1,0.09777777777777777,0.034220532319391636,0.9201520912547528,0.4106463878326996,0.6358381502890174,0.17316017316017315,0.015209125475285171
