Bgy_Code,Number of Health Facility,Occurence of Armed Conflict,Household with Concrete Walls Proportion,Access to Electricity Proportion,Access to Treated Water Proportion,Owned House and Lot Proportion,Has Copy Birth Certificate Proportion 6 - 24 yo,Married Proportion 6 - 24 yo,School Attendance after Grade 3 (6 - 24 yo),Overseas Worker in Family Proportion,Distance to nearest health facility,Percentage of working 15 - 19 yo,Number of High Schools,Number of Elementary Schools and Below
153627042,0,0,0.09230769230769233,1.0,0.13846153846153847,0.9846153846153848,0.7405660377358491,0.02830188679245283,0.6291079812206573,0.015384615384615384,0.972045163759432,0.02,0.0,0.0
153627043,0,0,0.9610389610389608,1.0,0.025974025974025976,0.8961038961038961,0.7915057915057915,0.0078125,0.7170542635658915,0.0,0.9723715111026614,0.0,0.0,0.0
153627046,0,0,0.8072289156626506,1.0,0.0,0.7469879518072289,0.6881720430107527,0.01818181818181818,0.7142857142857143,0.012048192771084338,0.9718782398908118,0.07,0.0,0.0
153627047,0,0,1.0,1.0,0.01875,0.725,0.3352601156069364,0.03436426116838488,0.6644407345575961,0.0,0.9718362463655568,0.04,0.0,1.0
153627049,0,0,0.8623853211009175,1.0,0.0,1.0,0.35964912280701755,0.08163265306122447,0.6,0.009174311926605505,0.9716149108906752,0.12,0.0,0.0
153627050,0,0,0.4025974025974026,1.0,0.025974025974025976,0.7922077922077922,0.2975206611570248,0.07024793388429752,0.6776859504132231,0.025974025974025976,0.9725094680081096,0.06,0.0,0.0
153627051,0,0,0.9078947368421052,1.0,0.025974025974025976,0.4675324675324675,0.7617554858934169,0.052795031055900624,0.6757575757575758,0.0,0.9723220211873652,0.07,0.0,0.0
153627053,0,0,0.6875,1.0,0.0,0.921875,0.7281553398058253,0.09345794392523364,0.6027397260273972,0.015625,0.9737866850955724,0.21,0.0,1.0
153627055,0,0,0.5540540540540541,1.0,0.054054054054054064,0.7162162162162162,0.10144927536231883,0.06280193236714976,0.5625,0.0,0.9733332745414308,0.0,0.0,0.0
153627056,0,0,0.4423076923076923,1.0,0.1346153846153846,0.7115384615384616,0.4162162162162161,0.10810810810810813,0.6054054054054054,0.019230769230769232,0.9715080269923368,0.04,0.0,1.0
153627057,0,0,0.5425531914893617,1.0,0.0,0.8723404255319149,0.7097902097902098,0.07692307692307693,0.6357388316151202,0.010638297872340424,0.9730197225915258,0.12,0.0,1.0
153627058,0,0,0.9230769230769232,1.0,0.6615384615384615,1.0,0.6329113924050633,0.03164556962025317,0.6645569620253164,0.030769230769230767,0.97252764736665,0.04,0.0,0.0
153627060,0,0,0.2857142857142857,1.0,0.047619047619047616,0.9047619047619048,0.5699481865284974,0.14358974358974358,0.6432160804020101,0.015873015873015872,0.9735390310908326,0.17,0.0,0.0
153627061,0,0,0.3015873015873016,1.0,0.047619047619047616,0.7142857142857143,0.36464088397790057,0.1,0.4891304347826087,0.0,0.9732626328349664,0.1,0.0,1.0
153627062,0,0,0.07792207792207792,1.0,0.012987012987012988,0.9610389610389608,0.864963503649635,0.0364963503649635,0.6498194945848376,0.03896103896103896,0.9722827479244348,0.02,0.0,0.0
153627063,1,0,0.8607594936708861,1.0,0.6455696202531646,0.8227848101265823,0.4690265486725664,0.09486166007905138,0.689922480620155,0.05063291139240506,0.9716368641355198,0.14,0.0,0.0
153627064,0,0,0.6144578313253012,0.6626506024096386,0.12048192771084335,0.9879518072289156,0.9755351681957186,0.03363914373088685,0.6707317073170732,0.060240963855421686,0.9720121645998872,0.09,0.0,0.0
153627069,0,0,1.0,0.975609756097561,0.5121951219512195,1.0,0.7169811320754716,0.03773584905660377,0.6448598130841121,0.0,0.9719557003856504,0.09,0.0,0.0
153627070,0,0,1.0,1.0,0.0,1.0,0.35751295336787564,0.11458333333333333,0.7397959183673469,0.0,0.972285802091706,0.04,0.0,0.0
153627071,0,0,0.7432432432432432,1.0,0.0,1.0,0.6148148148148148,0.036885245901639344,0.6829268292682927,0.0,0.9727267706127438,0.09,0.0,1.0
153628001,0,1,0.09166666666666666,0.016666666666666666,0.9333333333333332,1.0,0.2436548223350254,0.15228426395939088,0.5505050505050505,0.0,0.9501996675115849,0.11,0.0,0.0
153628006,0,1,0.13135593220338984,0.008403361344537815,0.9747899159663864,0.9915966386554622,0.8585657370517928,0.04790419161676647,0.5677290836653387,0.025210084033613446,0.9488612009137096,0.2,0.0,0.0
153628009,0,1,0.6201550387596899,0.007751937984496123,0.9767441860465116,1.0,0.5059880239520959,0.08187134502923976,0.5404624277456648,0.0,0.951352102863238,0.1,1.0,1.0
153628012,0,1,0.27710843373493976,0.012048192771084338,0.0,1.0,0.34959349593495936,0.04878048780487805,0.4959349593495935,0.0,0.950506955103136,0.15,0.0,1.0
153628015,0,1,0.2,0.0125,0.0125,1.0,0.8502024291497976,0.08130081300813008,0.688,0.0125,0.9515663519839128,0.09,0.0,1.0
153628016,0,1,0.2307692307692308,0.0,0.01282051282051282,1.0,0.5276595744680851,0.05531914893617021,0.5063291139240507,0.0,0.9477344368794441,0.07,0.0,0.0
153628017,0,1,0.5841584158415841,0.0,1.0,0.99009900990099,0.1232876712328767,0.045454545454545456,0.4758842443729904,0.0,0.948956805839382,0.36,0.0,0.0
153628023,0,1,0.3132530120481928,0.0,0.0,1.0,0.9611307420494699,0.08305647840531563,0.5822368421052632,0.012048192771084338,0.9509108409007784,0.11,0.0,1.0
153628030,0,1,0.4234234234234234,0.0,0.009009009009009007,1.0,0.9403508771929824,0.08823529411764706,0.5080906148867314,0.009009009009009007,0.9511901538273306,0.16,0.0,1.0
153628031,0,1,0.05263157894736842,0.022556390977443608,0.7593984962406015,1.0,0.8486997635933806,0.10613207547169813,0.5962441314553989,0.06015037593984963,0.9491771972504148,0.24,0.0,0.0
153628033,0,1,0.13333333333333333,0.0,0.011111111111111113,1.0,0.14285714285714285,0.05555555555555555,0.4948805460750853,0.022222222222222227,0.948533261370807,0.0,0.0,0.0
153628036,0,1,0.1173469387755102,0.015306122448979591,0.015306122448979591,1.0,0.7839771101573677,0.0594900849858357,0.576056338028169,0.03571428571428571,0.9517562464097554,0.05,0.0,0.0
153628037,0,1,0.11235955056179776,0.011235955056179777,0.6629213483146067,0.9887640449438202,0.8690476190476191,0.08333333333333333,0.5703125,0.0,0.9488480716823894,0.14,1.0,1.0
153628038,0,1,0.0,0.0,0.0,1.0,0.6458333333333334,0.13089005235602094,0.6752577319587629,0.012987012987012988,0.9496170789328956,0.1,0.0,0.0
153628039,0,1,0.5204081632653061,0.010204081632653059,0.0,1.0,0.9872340425531916,0.08661417322834647,0.5803921568627451,0.0,0.9510802968519462,0.11,0.0,0.0
153628040,0,1,0.7763157894736842,0.06578947368421052,0.34210526315789475,1.0,0.7564102564102564,0.004273504273504274,0.5147679324894515,0.0,0.9514752104076069,0.12,0.0,0.0
153628041,0,1,0.9615384615384616,0.05128205128205128,0.6410256410256411,1.0,0.6836734693877551,0.03827751196172249,0.44019138755980863,0.01282051282051282,0.9481597330544328,0.09,0.0,0.0
153628042,0,1,0.0,0.0,0.0,0.9894736842105264,0.048979591836734684,0.04065040650406504,0.582995951417004,0.0,0.9464604950836986,0.0,0.0,0.0
153628043,0,1,0.11382113821138212,0.0,0.0,0.9752066115702479,0.4070796460176992,0.1176470588235294,0.4323529411764706,0.016260162601626018,0.947421746681856,0.03,0.0,1.0
153628046,0,1,0.014084507042253518,0.0,0.0,1.0,0.37383177570093457,0.004524886877828055,0.5882352941176471,0.0,0.9498557016120828,0.0,0.0,0.0
153628047,0,1,0.5529411764705883,0.005882352941176471,0.32941176470588235,0.6588235294117647,0.5029585798816568,0.11627906976744184,0.6040462427745664,0.047058823529411764,0.9503857590659012,0.1,0.0,0.0
153629001,0,1,0.3076923076923077,0.989010989010989,0.989010989010989,0.9945054945054944,0.9425287356321842,0.024630541871921183,0.6292134831460674,0.02197802197802198,0.9622197209619316,0.1,0.0,0.0
153629004,0,1,0.7586206896551724,1.0,0.206896551724138,0.9586206896551724,0.9235181644359464,0.009596928982725529,0.6316793893129771,0.04827586206896552,0.9609128429958156,0.11,0.0,0.0
153629005,0,1,0.5757575757575758,1.0,0.0,1.0,0.7916666666666666,0.03100775193798449,0.6005154639175257,0.030303030303030307,0.9601819496719204,0.11,0.0,0.0
153629006,0,1,0.30952380952380953,1.0,0.9523809523809524,1.0,0.3677811550151976,0.030120481927710843,0.7574850299401198,0.023809523809523808,0.9607480554081652,0.35,0.0,2.0
153629010,0,1,0.3782051282051282,1.0,0.9807692307692308,1.0,0.917995444191344,0.03854875283446712,0.6733780760626398,0.01282051282051282,0.9626074155888186,0.19,0.0,1.0
153629011,0,1,0.5426829268292683,1.0,0.0,1.0,0.9099616858237548,0.054054054054054064,0.5630885122410546,0.06707317073170732,0.9619037346221391,0.03,0.0,0.0
153629012,0,1,0.6630434782608695,1.0,0.0,1.0,0.10294117647058824,0.029520295202952032,0.6981818181818182,0.03260869565217391,0.9610918471746644,0.03,0.0,1.0
153629014,0,1,0.7049808429118773,0.9961685823754788,0.9923371647509579,0.9233716475095786,0.9610256410256408,0.032753326509723645,0.6585612968591692,0.06513409961685822,0.9624118147865858,0.02,0.0,0.0
153629016,0,1,0.5431034482758621,0.9396551724137931,0.4827586206896552,1.0,0.1510989010989011,0.03571428571428571,0.5824175824175825,0.008620689655172414,0.9615516961228364,0.04,0.0,0.0
153629017,0,1,0.7844036697247706,0.9954128440366972,0.3577981651376147,0.9495412844036696,0.3328313253012048,0.02962962962962963,0.6749271137026239,0.009174311926605505,0.9618055142143676,0.01,0.0,1.0
153629019,0,1,0.7083333333333334,1.0,0.4,1.0,0.16358024691358025,0.04643962848297214,0.6030769230769231,0.016666666666666666,0.9612110684212528,0.19,0.0,0.0
153629021,0,1,0.20634920634920634,1.0,0.4444444444444444,1.0,0.5634743875278396,0.05133928571428571,0.6481069042316259,0.015873015873015872,0.9626481961784268,0.3,0.0,1.0
153629022,0,1,0.24489795918367346,0.9897959183673468,1.0,0.9489795918367347,0.12574850299401194,0.05688622754491018,0.6586826347305389,0.030612244897959183,0.9619797055891206,0.13,0.0,0.0
153629025,0,1,0.5714285714285714,1.0,0.028571428571428567,1.0,0.4168421052631579,0.025210084033613446,0.7337526205450734,0.0071428571428571435,0.9614450193287928,0.01,0.0,0.0
153629026,0,1,0.75,1.0,0.1683673469387755,0.9948979591836736,0.8081232492997199,0.009817671809256662,0.6036414565826329,0.025510204081632654,0.9605533725333388,0.04,1.0,1.0
153629027,0,1,0.3125,0.9583333333333334,0.9270833333333334,1.0,0.913946587537092,0.029498525073746312,0.6461988304093568,0.020833333333333332,0.9628446024298966,0.16,0.0,0.0
153629028,0,1,0.8214285714285714,1.0,0.0,1.0,0.2037735849056604,0.01509433962264151,0.651685393258427,0.047619047619047616,0.9613295153714068,0.03,0.0,1.0
153629030,0,1,0.6103896103896104,1.0,0.11038961038961036,0.9935064935064936,0.896328293736501,0.04444444444444445,0.7440000000000001,0.09090909090909093,0.9619375658024268,0.11,0.0,1.0
153629031,0,1,0.6580645161290323,1.0,0.967741935483871,1.0,0.9389473684210526,0.043933054393305436,0.8033126293995859,0.07741935483870968,0.9620876834545686,0.03,0.0,0.0
153629034,0,1,0.801980198019802,1.0,0.3762376237623761,1.0,0.9262295081967212,0.024590163934426236,0.6612021857923497,0.06930693069306931,0.96156770564474,0.08,0.0,2.0
153629036,0,1,0.09090909090909093,1.0,0.8818181818181818,1.0,0.4951456310679612,0.021897810218978103,0.7250608272506083,0.03636363636363636,0.9612304936039828,0.35,0.0,1.0
153629037,0,1,0.644927536231884,0.9927536231884058,0.9855072463768116,0.9855072463768116,0.3348729792147806,0.0465587044534413,0.6222222222222222,0.021739130434782608,0.9618059935100336,0.36,0.0,0.0
153629038,0,1,0.8110236220472441,0.9921259842519684,1.0,0.9763779527559056,0.5740740740740741,0.0171990171990172,0.7090464547677262,0.047244094488188976,0.962144593854606,0.22,0.0,0.0
153630001,1,1,0.13380281690140844,0.8204225352112676,0.8802816901408451,0.9718309859154928,1.0,0.07364975450081833,0.6699029126213593,0.03169014084507042,0.973554494027876,0.26,0.0,1.0
153630002,1,1,0.19327731092436976,0.9495798319327732,0.5798319327731093,0.6302521008403361,0.9812734082397004,0.13059701492537312,0.7164179104477612,0.0,0.9793195229713634,0.0,0.0,1.0
153630003,1,1,0.15294117647058825,0.7460815047021944,0.9843260188087776,0.9529780564263324,0.9636650868878356,0.11023622047244094,0.6365054602184087,0.01749271137026239,0.9775326513550671,0.39,0.0,0.0
153630006,1,1,0.3872549019607843,0.9950738916256158,1.0,0.7635467980295566,0.9920948616600792,0.10256410256410256,0.6536964980544747,0.024509803921568627,0.9804983644465602,0.15,0.0,1.0
153630007,1,1,0.41628959276018107,0.9956521739130436,0.908695652173913,0.7869565217391304,0.8837209302325582,0.0757825370675453,0.6199021207177814,0.0,0.973706523206404,0.14,0.0,1.0
153630009,1,1,0.2380952380952381,0.8263665594855305,0.4051446945337621,0.8070739549839229,0.9583333333333334,0.07785234899328859,0.7061170212765957,0.012698412698412698,0.9747204365609324,0.2,0.0,1.0
153630010,1,1,0.2793103448275862,0.6746575342465754,0.8458904109589042,0.3767123287671233,0.9233082706766916,0.07646176911544228,0.7013372956909361,0.040816326530612235,0.9774305606599938,0.28,0.0,1.0
153630011,1,1,0.7746710526315791,0.994991652754591,1.0,0.8530884808013356,0.9794584500466852,0.0733519034354689,0.7484047402005469,0.06557377049180327,0.9758931490503392,0.19,1.0,2.0
153630012,1,1,0.5828460038986355,0.9939271255060728,0.9939271255060728,0.8178137651821862,0.9842233009708736,0.08062575210589651,0.7297619047619047,0.048732943469785565,0.9765033927848614,0.17,1.0,0.0
153630014,1,1,0.3048780487804878,0.9094827586206896,0.9051724137931034,0.3620689655172414,0.9727626459143968,0.08269230769230769,0.7110266159695817,0.05284552845528456,0.9767061462812682,0.32,0.0,0.0
153630016,1,1,0.22039473684210525,0.8675496688741722,0.06622516556291391,0.5066225165562914,1.0,0.09892086330935253,0.6998223801065719,0.03289473684210526,0.9758016987850664,0.3,0.0,1.0
153630017,1,1,0.14224137931034486,0.6228813559322034,0.673728813559322,0.5635593220338984,0.7422867513611615,0.14516129032258066,0.4955436720142602,0.0,0.9693737235368776,0.23,0.0,1.0
153630019,1,1,0.01397205588822355,0.8643006263048016,0.6701461377870563,0.8663883089770354,1.0,0.11957950065703025,0.7672301690507152,0.023952095808383242,0.9734569666418976,0.24,1.0,2.0
153630021,1,1,0.3212435233160621,0.8172043010752689,0.9910394265232976,0.589605734767025,0.9478935698447892,0.09634551495016612,0.6938997821350763,0.0034188034188034192,0.9826933367092896,0.29,1.0,1.0
153630022,1,1,0.2915980230642504,0.8971631205673759,0.8280141843971631,0.4663120567375886,0.9268537074148296,0.11976047904191615,0.7145688800792864,0.03782894736842105,0.9820855511046981,0.13,0.0,1.0
153630025,1,1,0.2058823529411765,0.8164556962025317,0.7784810126582279,0.5949367088607594,0.9809782608695652,0.07065217391304347,0.6657608695652174,0.052941176470588235,0.9788544454559092,0.12,0.0,1.0
153630026,1,1,0.4899328859060403,0.9949579831932772,1.0,0.5126050420168067,0.9909420289855072,0.0737410071942446,0.7381590705987489,0.0451505016722408,0.975983989791426,0.2,1.0,1.0
153630029,1,1,0.12839506172839507,0.8864197530864197,0.8962962962962963,0.7802469135802469,0.9411098527746321,0.07897664071190211,0.7030905077262694,0.059113300492610835,0.9757335032655846,0.5,1.0,1.0
153630030,1,1,0.23225806451612904,0.832258064516129,0.7612903225806451,0.967741935483871,0.7801204819277109,0.1691842900302115,0.7164179104477612,0.0,0.9802559603095528,0.06,0.0,1.0
153630031,1,1,0.42953020134228187,0.9863945578231292,0.9795918367346941,0.9795918367346941,0.9951807228915662,0.09859154929577464,0.7103448275862069,0.006711409395973154,0.9777942602399028,0.12,0.0,1.0
153630033,1,1,0.3387387387387387,0.872072072072072,0.3477477477477477,0.5513513513513514,0.9515789473684212,0.11642411642411644,0.6770186335403726,0.06846846846846846,0.9765991316296714,0.29,0.0,0.0
153630034,0,1,0.3655172413793104,0.851063829787234,0.9645390070921984,0.6666666666666666,0.8406169665809768,0.12280701754385966,0.6280788177339901,0.026490066225165563,0.9809454088554584,0.17,1.0,1.0
153630035,1,1,0.1,0.6641604010025063,0.9398496240601504,0.3283208020050125,0.9743083003952572,0.1377952755905512,0.6972059779077323,0.019253910950661854,0.97721197803405,0.26,0.0,4.0
153630036,1,1,0.17981072555205047,0.7181208053691275,0.976510067114094,0.87248322147651,0.6089887640449438,0.1153846153846154,0.3869900771775083,0.006309148264984227,0.972911496280846,0.26,0.0,0.0
153630038,1,1,0.3360655737704918,0.7863247863247863,0.9401709401709402,0.5641025641025641,0.9539007092198579,0.04240282685512368,0.657243816254417,0.024590163934426236,0.9801290689879394,0.15,0.0,1.0
153630042,3,1,0.5685393258426966,0.9775784753363228,0.952914798206278,0.8228699551569507,0.9178208679593721,0.06623735050597976,0.6642402183803457,0.04697986577181208,0.9753969522434974,0.19,2.0,5.0
153631001,0,0,0.008771929824561403,0.0,0.9824561403508772,0.09649122807017543,0.0931372549019608,0.04914004914004914,0.4878048780487805,0.008771929824561403,0.9462093106537968,0.19,0.0,0.0
153631002,0,0,0.136,0.008,0.992,0.968,0.05701754385964913,0.1365638766519824,0.5129310344827587,0.0,0.9428710418040274,0.4,0.0,0.0
153631004,0,0,0.028571428571428567,0.0,0.9571428571428572,0.07142857142857142,0.07368421052631577,0.056737588652482275,0.479020979020979,0.0,0.9374027364397424,0.29,0.0,0.0
153631005,0,0,0.06896551724137931,0.0,0.9942528735632185,0.4367816091954023,0.032629558541266784,0.019083969465648856,0.4542124542124542,0.005747126436781609,0.945225454514364,0.19,0.0,1.0
153631006,0,0,0.061728395061728385,0.0,1.0,0.061728395061728385,0.11578947368421053,0.08421052631578947,0.3367875647668393,0.012345679012345678,0.942622201526079,0.37,0.0,0.0
153631008,0,0,0.07792207792207792,0.0,0.987012987012987,0.09090909090909093,0.07692307692307693,0.020161290322580645,0.2459677419354839,0.012987012987012988,0.9419801683884752,0.51,0.0,0.0
153631009,0,0,0.1297709923664122,0.0,0.015267175572519085,0.09923664122137403,0.09879032258064516,0.027777777777777776,0.4616895874263262,0.0076335877862595426,0.9434962552816598,0.4,1.0,0.0
153631010,0,0,0.13934426229508196,0.016393442622950817,0.19672131147540986,0.3442622950819672,0.21710526315789475,0.03303964757709251,0.4890829694323144,0.0,0.9448796378133929,0.2,0.0,0.0
153631011,0,0,0.04310344827586207,0.0,0.008620689655172414,0.4741379310344828,0.1020408163265306,0.04580152671755725,0.28,0.017241379310344827,0.9434561942505996,0.23,0.0,0.0
153631012,0,0,0.012658227848101266,0.0,0.0,0.10126582278481013,0.04629629629629629,0.02469135802469136,0.4892307692307693,0.0,0.9396308104250805,0.37,0.0,0.0
153631015,0,0,0.1111111111111111,0.0,0.3580246913580247,0.1851851851851852,0.14285714285714285,0.018957345971563986,0.4575471698113208,0.012345679012345678,0.9404819425462684,0.36,0.0,1.0
153631016,0,0,0.053763440860215055,0.0,0.956989247311828,0.3118279569892473,0.0708955223880597,0.1044776119402985,0.4505494505494506,0.021505376344086027,0.93811902593906,0.12,0.0,0.0
153631017,1,0,0.19069767441860466,0.05116279069767442,0.9348837209302324,0.08372093023255814,0.12258953168044075,0.02482758620689655,0.5040983606557377,0.027906976744186046,0.9421938939378072,0.13,0.0,0.0
153631018,0,0,0.4462151394422311,0.0,0.958,0.166,0.15257352941176472,0.04840686274509804,0.4575045207956601,0.027888446215139442,0.9444390012371906,0.11,1.0,1.0
153631020,0,0,0.09166666666666666,0.0,0.016666666666666666,0.06666666666666668,0.026455026455026454,0.031746031746031744,0.5488126649076517,0.008333333333333333,0.9414344050071072,0.09,0.0,0.0
153631021,0,0,0.03157894736842105,0.0,0.042105263157894736,0.2,0.08270676691729323,0.02005012531328321,0.2743142144638404,0.021052631578947368,0.9410567270382808,0.56,0.0,0.0
153631023,0,0,0.05681818181818181,0.0,1.0,0.18181818181818185,0.041666666666666664,0.035256410256410256,0.4728434504792332,0.0,0.9380528727645976,0.34,0.0,0.0
153631024,0,0,0.14285714285714285,0.0,1.0,0.3636363636363637,0.08441558441558443,0.025806451612903226,0.4728434504792332,0.0,0.9374384119710056,0.18,1.0,0.0
153631026,0,0,0.1390374331550802,0.0,0.8913043478260869,0.24456521739130435,0.2272727272727273,0.030158730158730163,0.5410094637223974,0.0213903743315508,0.9465866117855936,0.18,1.0,3.0
153631027,0,0,0.1076923076923077,0.04615384615384616,0.0,0.8923076923076924,0.0,0.030769230769230767,0.2230769230769231,0.0,0.936617132313578,0.4,0.0,0.0
153631028,2,0,0.09701492537313433,0.00746268656716418,0.9850746268656716,0.4253731343283582,0.15520628683693516,0.02958579881656805,0.630859375,0.00746268656716418,0.9388507655058084,0.28,1.0,1.0
153631029,0,0,0.18446601941747573,0.0,0.7669902912621359,0.9902912621359224,0.06896551724137931,0.16551724137931034,0.4827586206896552,0.0,0.939535845811129,0.29,0.0,0.0
153631031,0,0,0.0963855421686747,0.0,1.0,0.9879518072289156,0.012195121951219513,0.09146341463414634,0.4550898203592814,0.03614457831325301,0.9398556928408748,0.29,0.0,0.0
153631032,0,0,0.03883495145631068,0.0,0.17475728155339804,0.3883495145631068,0.07374631268436578,0.005865102639296189,0.543859649122807,0.009708737864077669,0.9368863741142648,0.11,0.0,0.0
153632004,0,0,0.07272727272727272,0.01801801801801801,0.036036036036036036,0.16216216216216214,0.12538226299694188,0.11212121212121212,0.4879518072289157,0.009009009009009007,0.9443175826120456,0.08,0.0,1.0
153632008,0,0,0.25,0.019230769230769232,0.9519230769230768,0.5192307692307693,0.08169014084507042,0.059154929577464786,0.4140845070422535,0.009615384615384616,0.9447273719935462,0.33,0.0,0.0
153632015,0,0,0.007575757575757577,0.0,0.030303030303030307,0.4545454545454545,0.04294478527607362,0.0948012232415902,0.21712538226299694,0.007575757575757577,0.9414624439729291,0.39,0.0,0.0
153632018,0,0,0.010204081632653059,0.020408163265306117,0.0,0.2346938775510204,0.16489361702127658,0.14361702127659576,0.5368421052631579,0.010204081632653059,0.9427338032346244,0.09,0.0,0.0
153632019,0,0,0.0,0.034188034188034185,0.7948717948717948,0.9829059829059827,0.2267657992565056,0.08455882352941177,0.4927007299270073,0.0,0.942407100790348,0.14,0.0,1.0
153632031,0,0,0.0,0.0,0.03409090909090909,0.2954545454545455,0.04322766570605188,0.031700288184438034,0.4092219020172911,0.0,0.9437013764020318,0.18,0.0,0.0
153632038,0,0,0.16129032258064516,0.125,0.13541666666666666,0.65625,0.15034965034965034,0.15331010452961671,0.4879725085910653,0.0,0.9412271491502134,0.16,0.0,0.0
153632041,1,0,0.08163265306122447,0.060606060606060615,0.06565656565656566,0.2424242424242425,0.11208406304728546,0.03333333333333333,0.5905923344947736,0.005050505050505051,0.9404443375238064,0.07,0.0,0.0
153632042,0,0,0.011235955056179777,0.011235955056179777,0.011235955056179777,0.24719101123595505,0.4523809523809524,0.14965986394557826,0.4217687074829932,0.011235955056179777,0.9424832107534394,0.22,2.0,3.0
153632043,0,0,0.14545454545454545,0.01818181818181818,0.9757575757575756,0.5454545454545454,0.10670731707317073,0.14893617021276595,0.5654761904761905,0.03636363636363636,0.9457964577020742,0.29,1.0,2.0
153632044,1,0,0.005208333333333333,0.0,0.005208333333333333,0.3177083333333333,0.04222648752399232,0.08445297504798464,0.4386973180076628,0.0,0.9400818564088828,0.15,1.0,6.0
153632048,0,0,0.4757281553398058,0.0825242718446602,0.06796116504854369,0.19902912621359226,0.5011441647597255,0.0867579908675799,0.5799086757990868,0.11650485436893206,0.9396526878394668,0.14,0.0,1.0
153632050,0,0,0.2523364485981308,0.045454545454545456,0.2545454545454545,0.41818181818181815,0.13389121338912133,0.16260162601626016,0.64,0.0,0.9436673558269446,0.18,0.0,0.0
153632052,0,0,0.04464285714285714,0.01694915254237288,0.025423728813559324,0.09322033898305083,0.08403361344537816,0.07282913165266107,0.5069637883008357,0.01694915254237288,0.94144430213543,0.2,0.0,0.0
153632054,0,0,0.0,0.016260162601626018,0.9430894308943092,0.6829268292682927,0.0625,0.07232704402515723,0.58125,0.0,0.9455225566210672,0.17,0.0,0.0
153632055,0,0,0.10714285714285714,0.011904761904761904,0.7023809523809523,0.2023809523809524,0.4956896551724138,0.04310344827586207,0.5127118644067796,0.023809523809523808,0.938940696202708,0.11,0.0,0.0
153632056,0,0,0.15151515151515152,0.020202020202020204,0.1717171717171717,0.202020202020202,0.0825,0.065,0.42,0.010101010101010102,0.9442542251143704,0.37,0.0,0.0
153633001,0,1,0.3333333333333333,1.0,0.0,1.0,0.9289099526066352,0.03317535545023697,0.6350710900473934,0.0,0.9787882586856248,0.19,0.0,1.0
153633003,0,1,0.1864406779661017,1.0,0.9661016949152542,1.0,0.9858490566037736,0.05188679245283018,0.5141509433962265,0.0,0.9814739519417758,0.14,1.0,2.0
153633005,0,1,0.18,0.98,1.0,1.0,0.994413407821229,0.00558659217877095,0.6333333333333333,0.0,0.9791702574211262,0.0,0.0,0.0
153633006,0,1,1.0,0.9594594594594594,0.972972972972973,1.0,0.9959183673469388,0.0,0.8016194331983806,0.0,0.9795667769969147,0.08,0.0,1.0
153633007,0,1,0.5390625,1.0,1.0,0.8125,0.8463855421686747,0.11891891891891893,0.7372654155495979,0.09375,0.9802007242986164,0.16,0.0,0.0
153633008,0,1,0.3296703296703297,0.978021978021978,0.06593406593406594,1.0,0.4222222222222222,0.0,0.7699115044247787,0.0,0.97930214629321,0.0,0.0,0.0
153633009,0,1,0.1875,1.0,0.03125,0.90625,1.0,0.0,0.6,0.0,0.9807692055481868,0.05,0.0,0.0
153633010,0,1,0.43859649122807015,1.0,0.0,0.4736842105263158,0.6940298507462687,0.037037037037037035,0.7941176470588235,0.08771929824561403,0.9791998163944794,0.24,0.0,0.0
153633011,0,1,0.3888888888888889,0.9197530864197532,0.5,0.9938271604938272,0.9865996649916248,0.035058430717863104,0.6539735099337748,0.006172839506172839,0.9780656172611552,0.1,0.0,3.0
153633013,0,1,0.5816326530612245,1.0,0.030612244897959183,0.9897959183673468,0.11904761904761905,0.08943089430894309,0.6612903225806451,0.0,0.9798919437771568,0.03,0.0,0.0
153633014,0,1,0.589041095890411,1.0,0.9315068493150684,0.9863013698630136,0.9372693726937268,0.03308823529411765,0.5677655677655677,0.0136986301369863,0.9798645063131456,0.19,0.0,1.0
153633015,0,1,0.9642857142857144,0.9910714285714286,0.9821428571428572,0.9910714285714286,1.0,0.007782101167315175,0.4461538461538462,0.017857142857142856,0.9802052399054756,0.12,0.0,0.0
153633017,0,1,0.2241379310344828,1.0,0.6379310344827587,1.0,1.0,0.02475247524752476,0.6287128712871287,0.017241379310344827,0.9794511444780828,0.13,0.0,0.0
153633018,0,1,0.4230769230769231,1.0,1.0,1.0,0.3316326530612245,0.045,0.65,0.0,0.9796229195779016,0.04,0.0,1.0
153633019,1,1,0.6086956521739131,1.0,0.021739130434782608,0.9782608695652174,0.6907630522088354,0.096,0.6944444444444444,0.0,0.97870389665708,0.11,0.0,2.0
153633020,0,1,0.775,1.0,0.05,1.0,0.3508771929824561,0.027027027027027032,0.722972972972973,0.0,0.9787257917621206,0.1,0.0,0.0
153633021,0,1,0.4141414141414141,1.0,1.0,1.0,0.5916955017301038,0.01597444089456869,0.6582278481012658,0.010101010101010102,0.9808467018969821,0.32,0.0,1.0
153633022,0,1,0.9519230769230768,0.9903846153846154,0.019230769230769232,1.0,0.943127962085308,0.09004739336492891,0.6930232558139535,0.019230769230769232,0.9785098215395692,0.12,0.0,0.0
153633023,0,1,0.7528089887640449,0.9775280898876404,1.0,1.0,0.9567567567567568,0.021621621621621626,0.4516129032258064,0.0,0.9809621970381704,0.05,0.0,0.0
