Pro_Name,Pro_Code,Bgy_Name,Bgy_Code
Maguindanao,PH153800000,Malingao,PH153808023
Maguindanao,PH153800000,Poblacion,PH153808034
Maguindanao,PH153800000,Satan,PH153808037
Maguindanao,PH153800000,Tapikan,PH153808038
Maguindanao,PH153800000,Timbangan,PH153808039
Maguindanao,PH153800000,Tina,PH153808040
Maguindanao,PH153800000,Poblacion I,PH153808046
Maguindanao,PH153800000,Poblacion II,PH153808047
Maguindanao,PH153800000,Bayanga Norte,PH153809001
Maguindanao,PH153800000,Bayanga Sur,PH153809002
Maguindanao,PH153800000,Bugasan Norte,PH153809003
Maguindanao,PH153800000,Bugasan Sur (Pob.),PH153809004
Maguindanao,PH153800000,Kidama,PH153809005
Maguindanao,PH153800000,Sapad,PH153809007
Maguindanao,PH153800000,Langco,PH153809008
Maguindanao,PH153800000,Langkong,PH153809009
Maguindanao,PH153800000,Bagoenged,PH153810001
Maguindanao,PH153800000,Buliok,PH153810004
Maguindanao,PH153800000,Damalasak,PH153810006
Maguindanao,PH153800000,Galakit,PH153810008
Maguindanao,PH153800000,Inug-ug,PH153810009
Maguindanao,PH153800000,Kalbugan,PH153810010
Maguindanao,PH153800000,Kilangan,PH153810013
Maguindanao,PH153800000,Kudal,PH153810014
Maguindanao,PH153800000,Layog,PH153810015
Maguindanao,PH153800000,Linandangan,PH153810017
Maguindanao,PH153800000,Poblacion,PH153810021
Maguindanao,PH153800000,Dalgan,PH153810025
Maguindanao,PH153800000,Gadungan,PH153811008
Maguindanao,PH153800000,Gumagadong Calawag,PH153811009
Maguindanao,PH153800000,Guiday T. Biruar,PH153811010
Maguindanao,PH153800000,Landasan (Sarmiento),PH153811012
Maguindanao,PH153800000,Limbayan,PH153811013
Maguindanao,PH153800000,Bongo Island (Litayen),PH153811014
Maguindanao,PH153800000,Magsaysay,PH153811015
Maguindanao,PH153800000,Making,PH153811016
Maguindanao,PH153800000,Nituan,PH153811017
Maguindanao,PH153800000,Orandang,PH153811018
Maguindanao,PH153800000,Pinantao,PH153811019
Maguindanao,PH153800000,Poblacion,PH153811020
Maguindanao,PH153800000,Polloc,PH153811021
Maguindanao,PH153800000,Tagudtongan,PH153811023
Maguindanao,PH153800000,Tuca-Maror,PH153811024
Maguindanao,PH153800000,Manion,PH153811025
Maguindanao,PH153800000,Macasandag,PH153811026
Maguindanao,PH153800000,Cotongan,PH153811027
Maguindanao,PH153800000,Poblacion II,PH153811028
Maguindanao,PH153800000,Samberen,PH153811029
Maguindanao,PH153800000,Kabuan,PH153811030
Maguindanao,PH153800000,Campo Islam,PH153811031
Maguindanao,PH153800000,Gadunganpedpandaran,PH153811033
Maguindanao,PH153800000,Moro Point,PH153811034
Maguindanao,PH153800000,Alamada,PH153812001
Maguindanao,PH153800000,Banatin,PH153812003
Maguindanao,PH153800000,Banubo,PH153812004
Maguindanao,PH153800000,Bulalo,PH153812006
Maguindanao,PH153800000,Bulibod,PH153812007
Maguindanao,PH153800000,Calsada,PH153812009
Maguindanao,PH153800000,Crossing Simuay,PH153812010
Maguindanao,PH153800000,Dalumangcob (Pob.),PH153812012
Maguindanao,PH153800000,Darapanan,PH153812013
Maguindanao,PH153800000,Gang,PH153812014
Maguindanao,PH153800000,Inawan,PH153812015
Maguindanao,PH153800000,Kabuntalan,PH153812016
Maguindanao,PH153800000,Kakar,PH153812017
Maguindanao,PH153800000,Kapimpilan,PH153812018
Maguindanao,PH153800000,Katidtuan,PH153812019
Maguindanao,PH153800000,Katuli,PH153812020
Maguindanao,PH153800000,Ladia,PH153812023
Maguindanao,PH153800000,Limbo,PH153812024
Maguindanao,PH153800000,Maidapa,PH153812026
Maguindanao,PH153800000,Makaguiling,PH153812027
Maguindanao,PH153800000,Katamlangan (Matampay),PH153812028
Maguindanao,PH153800000,Matengen,PH153812029
Maguindanao,PH153800000,Mulaug,PH153812030
Maguindanao,PH153800000,Nalinan,PH153812031
Maguindanao,PH153800000,Nekitan,PH153812033
Maguindanao,PH153800000,Olas,PH153812034
Maguindanao,PH153800000,Panatan,PH153812035
Maguindanao,PH153800000,Pigcalagan,PH153812036
Maguindanao,PH153800000,Pigkelegan (Ibotegen),PH153812037
Maguindanao,PH153800000,Pinaring,PH153812038
Maguindanao,PH153800000,Pingping,PH153812039
Maguindanao,PH153800000,Raguisi,PH153812040
Maguindanao,PH153800000,Rebuken,PH153812041
Maguindanao,PH153800000,Salimbao,PH153812042
Maguindanao,PH153800000,Sambolawan,PH153812043
Maguindanao,PH153800000,Senditan,PH153812044
Maguindanao,PH153800000,Ungap,PH153812051
Maguindanao,PH153800000,Damaniog,PH153812052
Maguindanao,PH153800000,Nara,PH153812053
Maguindanao,PH153800000,Angkayamat,PH153813001
Maguindanao,PH153800000,Barurao,PH153813003
Maguindanao,PH153800000,Bulod,PH153813004
Maguindanao,PH153800000,Darampua,PH153813006
Maguindanao,PH153800000,Gadungan,PH153813008
Maguindanao,PH153800000,Kulambog,PH153813013
Maguindanao,PH153800000,Langgapanan,PH153813015
Maguindanao,PH153800000,Masulot,PH153813021
Maguindanao,PH153800000,Papakan,PH153813028
Maguindanao,PH153800000,Tugal,PH153813045
Maguindanao,PH153800000,Tukanakuden,PH153813046
Maguindanao,PH153800000,Paldong,PH153813050
Maguindanao,PH153800000,Bagumbayan,PH153814001
Maguindanao,PH153800000,Dadtumog (Dadtumeg),PH153814003
Maguindanao,PH153800000,Gambar,PH153814005
Maguindanao,PH153800000,Ganta,PH153814006
Maguindanao,PH153800000,Katidtuan,PH153814008
Maguindanao,PH153800000,Langeban,PH153814009
Maguindanao,PH153800000,Liong,PH153814011
Maguindanao,PH153800000,Maitong,PH153814012
Maguindanao,PH153800000,Matilak,PH153814013
Maguindanao,PH153800000,Pagalungan,PH153814014
Maguindanao,PH153800000,Payan,PH153814015
Maguindanao,PH153800000,Pened,PH153814016
Maguindanao,PH153800000,Pedtad,PH153814017
Maguindanao,PH153800000,Poblacion,PH153814018
Maguindanao,PH153800000,Upper Taviran,PH153814019
Maguindanao,PH153800000,Buterin,PH153814026
Maguindanao,PH153800000,Lower Taviran,PH153814028
Maguindanao,PH153800000,Borongotan,PH153815002
Maguindanao,PH153800000,Bayabas,PH153815003
Maguindanao,PH153800000,Blensong,PH153815004
Maguindanao,PH153800000,Bugabungan,PH153815005
Maguindanao,PH153800000,Bungcog,PH153815006
Maguindanao,PH153800000,Darugao,PH153815008
Maguindanao,PH153800000,Ganasi,PH153815009
Maguindanao,PH153800000,Kabakaba,PH153815010
Maguindanao,PH153800000,Kibleg,PH153815012
Maguindanao,PH153800000,Kibucay,PH153815013
Maguindanao,PH153800000,Kiga,PH153815014
Maguindanao,PH153800000,Kinitan (Kinitaan),PH153815017
Maguindanao,PH153800000,Mirab,PH153815022
Maguindanao,PH153800000,Nangi,PH153815023
Maguindanao,PH153800000,Nuro Poblacion,PH153815025
Maguindanao,PH153800000,Bantek,PH153815028
Maguindanao,PH153800000,Ranao Pilayan,PH153815029
Maguindanao,PH153800000,Rempes,PH153815030
Maguindanao,PH153800000,Renede,PH153815031
Maguindanao,PH153800000,Renti,PH153815032
Maguindanao,PH153800000,Rifao,PH153815034
Maguindanao,PH153800000,Sefegefen,PH153815036
Maguindanao,PH153800000,Tinungkaan,PH153815042
Maguindanao,PH153800000,Boboguiron,PH153816005
Maguindanao,PH153800000,Damablac,PH153816007
Maguindanao,PH153800000,Fugotan,PH153816008
Maguindanao,PH153800000,Fukol,PH153816009
Maguindanao,PH153800000,Katibpuan,PH153816013
Maguindanao,PH153800000,Kedati,PH153816014
Maguindanao,PH153800000,Lanting,PH153816018
Maguindanao,PH153800000,Linamunan,PH153816019
Maguindanao,PH153800000,Marader,PH153816025
Maguindanao,PH153800000,Binangga North,PH153816028
Maguindanao,PH153800000,Binangga South,PH153816032
Maguindanao,PH153800000,Talayan,PH153816033
Maguindanao,PH153800000,Tamar,PH153816035
Maguindanao,PH153800000,Tambunan I,PH153816036
Maguindanao,PH153800000,Timbaluan,PH153816038
Maguindanao,PH153800000,Kuya,PH153817001
Maguindanao,PH153800000,Biarong,PH153817002
Maguindanao,PH153800000,Bongo,PH153817003
Maguindanao,PH153800000,Itaw,PH153817004
Maguindanao,PH153800000,Kigan,PH153817005
Maguindanao,PH153800000,Lamud,PH153817006
Maguindanao,PH153800000,Looy,PH153817007
Maguindanao,PH153800000,Pandan,PH153817008
Maguindanao,PH153800000,Pilar,PH153817009
Maguindanao,PH153800000,Romangaob (Pob.),PH153817010
Maguindanao,PH153800000,San Jose,PH153817011
Maguindanao,PH153800000,Barira (Pob.),PH153818001
Maguindanao,PH153800000,Bualan,PH153818002
Maguindanao,PH153800000,Gadung,PH153818003
Maguindanao,PH153800000,Liong,PH153818004
Maguindanao,PH153800000,Lipa,PH153818005
Maguindanao,PH153800000,Lipawan,PH153818006
Maguindanao,PH153800000,Marang,PH153818007
Maguindanao,PH153800000,Nabalawag,PH153818008
Maguindanao,PH153800000,Rominimbang,PH153818009
Maguindanao,PH153800000,Togaig,PH153818010
Maguindanao,PH153800000,Minabay,PH153818011
Maguindanao,PH153800000,Korosoyan,PH153818012
Maguindanao,PH153800000,Lamin,PH153818013
Maguindanao,PH153800000,Panggao,PH153818014
Maguindanao,PH153800000,Badak,PH153819001
Maguindanao,PH153800000,Bulod,PH153819002
Maguindanao,PH153800000,Kaladturan,PH153819005
Maguindanao,PH153800000,Kulasi,PH153819006
Maguindanao,PH153800000,Lao-lao,PH153819007
Maguindanao,PH153800000,Lasangan,PH153819008
Maguindanao,PH153800000,Lower Idtig,PH153819009
Maguindanao,PH153800000,Lumabao,PH153819010
Maguindanao,PH153800000,Makainis,PH153819011
Maguindanao,PH153800000,Midconding,PH153819012
Maguindanao,PH153800000,Midpandacan,PH153819013
Maguindanao,PH153800000,Panosolen,PH153819015
Maguindanao,PH153800000,Ramcor,PH153819016
Maguindanao,PH153800000,Tonggol,PH153819017
Maguindanao,PH153800000,Pidtiguian,PH153819018
Maguindanao,PH153800000,Upper Lasangan,PH153819022
Maguindanao,PH153800000,Bagumbong,PH153820001
Maguindanao,PH153800000,Dabenayan,PH153820002
Maguindanao,PH153800000,Daladap,PH153820003
Maguindanao,PH153800000,Dasikil,PH153820004
Maguindanao,PH153800000,Liab,PH153820006
Maguindanao,PH153800000,Libutan,PH153820007
Maguindanao,PH153800000,Lusay,PH153820009
Maguindanao,PH153800000,Mamasapano,PH153820010
Maguindanao,PH153800000,Manongkaling,PH153820011
Maguindanao,PH153800000,Pidsandawan,PH153820013
Maguindanao,PH153800000,Pimbalakan,PH153820014
Maguindanao,PH153800000,Sapakan,PH153820016
Maguindanao,PH153800000,Tuka,PH153820017
Maguindanao,PH153800000,Tukanalipao,PH153820018
Maguindanao,PH153800000,Bintan (Bentan),PH153821002
Maguindanao,PH153800000,Gadungan,PH153821003
Maguindanao,PH153800000,Kiladap,PH153821004
Maguindanao,PH153800000,Kilalan,PH153821005
Maguindanao,PH153800000,Kuden,PH153821006
Maguindanao,PH153800000,Makadayon,PH153821007
Maguindanao,PH153800000,Manggay,PH153821008
Maguindanao,PH153800000,Pageda,PH153821011
Maguindanao,PH153800000,Talitay,PH153821012
Maguindanao,PH153800000,Balatungkayo (Batungkayo),PH153822001
Maguindanao,PH153800000,Bulit,PH153822002
Maguindanao,PH153800000,Bulod,PH153822003
Maguindanao,PH153800000,Dungguan,PH153822004
Maguindanao,PH153800000,Limbalud,PH153822005
Maguindanao,PH153800000,Maridagao,PH153822006
Maguindanao,PH153800000,Nabundas,PH153822007
Maguindanao,PH153800000,Pagagawan,PH153822008
Maguindanao,PH153800000,Talapas,PH153822009
Maguindanao,PH153800000,Talitay,PH153822010
Maguindanao,PH153800000,Tunggol,PH153822011
Maguindanao,PH153800000,Damakling,PH153823001
Maguindanao,PH153800000,Damalusay,PH153823002
Maguindanao,PH153800000,Paglat,PH153823003
Maguindanao,PH153800000,Upper Idtig,PH153823004
Maguindanao,PH153800000,Campo,PH153823005
Maguindanao,PH153800000,Kakal,PH153823006
Maguindanao,PH153800000,Salam,PH153823007
Maguindanao,PH153800000,Tual,PH153823008
Maguindanao,PH153800000,Balut,PH153824001
Maguindanao,PH153800000,Boliok,PH153824002
Maguindanao,PH153800000,Bungabong,PH153824003
Maguindanao,PH153800000,Dagurongan,PH153824004
Maguindanao,PH153800000,Kirkir,PH153824005
Maguindanao,PH153800000,Macabico (Macabiso),PH153824006
Maguindanao,PH153800000,Namuken,PH153824007
Maguindanao,PH153800000,Simuay/Seashore,PH153824008
Maguindanao,PH153800000,Solon,PH153824009
Maguindanao,PH153800000,Tambo,PH153824010
Maguindanao,PH153800000,Tapayan,PH153824011
Maguindanao,PH153800000,Tariken,PH153824012
Maguindanao,PH153800000,Tuka,PH153824013
Maguindanao,PH153800000,Ahan,PH153825001
Maguindanao,PH153800000,Bagan,PH153825002
Maguindanao,PH153800000,Datalpandan,PH153825003
Maguindanao,PH153800000,Kalumamis,PH153825004
Maguindanao,PH153800000,Kateman,PH153825005
Maguindanao,PH153800000,Lambayao,PH153825006
Maguindanao,PH153800000,Macasampen,PH153825007
Maguindanao,PH153800000,Muslim,PH153825008
Maguindanao,PH153800000,Muti,PH153825009
Maguindanao,PH153800000,Sampao,PH153825010
Maguindanao,PH153800000,Tambunan II,PH153825011
Maguindanao,PH153800000,Dapiawan,PH153826002
Maguindanao,PH153800000,Elian,PH153826003
Maguindanao,PH153800000,Gawang,PH153826005
Maguindanao,PH153800000,Kabengi,PH153826007
Maguindanao,PH153800000,Kitango,PH153826008
Maguindanao,PH153800000,Kitapok,PH153826009
Maguindanao,PH153800000,Madia,PH153826010
Maguindanao,PH153800000,Salbu,PH153826013
Maguindanao,PH153800000,Bulayan,PH153827001
Maguindanao,PH153800000,Iganagampong,PH153827002
Maguindanao,PH153800000,Macalag,PH153827003
Maguindanao,PH153800000,Maitumaig,PH153827004
Maguindanao,PH153800000,Malangog,PH153827005
Maguindanao,PH153800000,Meta,PH153827006
Maguindanao,PH153800000,Panangeti,PH153827008
Maguindanao,PH153800000,Tuntungan,PH153827010
Maguindanao,PH153800000,Banaba,PH153828001
Maguindanao,PH153800000,Dimampao,PH153828002
Maguindanao,PH153800000,Guinibon,PH153828003
Maguindanao,PH153800000,Kaya-kaya,PH153828004
Maguindanao,PH153800000,Maganoy,PH153828005
Maguindanao,PH153800000,Mao,PH153828006
Maguindanao,PH153800000,Maranding,PH153828007
Maguindanao,PH153800000,Sugadol,PH153828008
Maguindanao,PH153800000,Talisawa,PH153828009
Maguindanao,PH153800000,Tukanolocong (Tukanologong),PH153828010
Maguindanao,PH153800000,Baital,PH153829001
Maguindanao,PH153800000,Bakat,PH153829002
Maguindanao,PH153800000,Dapantis,PH153829003
Maguindanao,PH153800000,Gaunan,PH153829004
Maguindanao,PH153800000,Malibpolok,PH153829005
Maguindanao,PH153800000,Mileb,PH153829006
Maguindanao,PH153800000,Panadtaban,PH153829007
Maguindanao,PH153800000,Pidsandawan,PH153829008
Maguindanao,PH153800000,Sampao,PH153829009
Maguindanao,PH153800000,Sapakan (Pob.),PH153829010
Maguindanao,PH153800000,Tabungao,PH153829011
Maguindanao,PH153800000,Kinimi,PH153830001
Maguindanao,PH153800000,Laguitan,PH153830002
Maguindanao,PH153800000,Lapaken,PH153830003
Maguindanao,PH153800000,Matuber,PH153830004
Maguindanao,PH153800000,Meti,PH153830005
Maguindanao,PH153800000,Nalkan,PH153830006
Maguindanao,PH153800000,Penansaran,PH153830007
Maguindanao,PH153800000,Resa,PH153830008
Maguindanao,PH153800000,Sedem,PH153830009
Maguindanao,PH153800000,Sinipak,PH153830010
Maguindanao,PH153800000,Tambak,PH153830011
Maguindanao,PH153800000,Tubuan,PH153830012
Maguindanao,PH153800000,Pura,PH153830013
Maguindanao,PH153800000,Adaon,PH153831001
Maguindanao,PH153800000,Brar,PH153831002
Maguindanao,PH153800000,Mapayag,PH153831003
Maguindanao,PH153800000,Midtimbang (Pob.),PH153831004
Maguindanao,PH153800000,Nunangan (Nunangen),PH153831005
Maguindanao,PH153800000,Tugal,PH153831006
Maguindanao,PH153800000,Tulunan,PH153831007
Maguindanao,PH153800000,Daladagan,PH153832001
Maguindanao,PH153800000,Kalian,PH153832002
Maguindanao,PH153800000,Luayan,PH153832003
Maguindanao,PH153800000,Paitan,PH153832004
Maguindanao,PH153800000,Panapan,PH153832005
Maguindanao,PH153800000,Tenok,PH153832006
Maguindanao,PH153800000,Tinambulan,PH153832007
Maguindanao,PH153800000,Tumbao,PH153832008
Maguindanao,PH153800000,Kabuling,PH153833001
Maguindanao,PH153800000,Kayaga,PH153833002
Maguindanao,PH153800000,Kayupo (Cuyapo),PH153833003
Maguindanao,PH153800000,Lepak,PH153833004
Maguindanao,PH153800000,Lower Dilag,PH153833005
Maguindanao,PH153800000,Malangit,PH153833006
Maguindanao,PH153800000,Pandag,PH153833007
Maguindanao,PH153800000,Upper Dilag,PH153833008
Maguindanao,PH153800000,Balong,PH153834001
Maguindanao,PH153800000,Damatog,PH153834002
Maguindanao,PH153800000,Gayonga,PH153834003
Maguindanao,PH153800000,Guiawa,PH153834004
Maguindanao,PH153800000,Indatuan,PH153834005
Maguindanao,PH153800000,Kapimpilan,PH153834006
Maguindanao,PH153800000,Libungan,PH153834007
Maguindanao,PH153800000,Montay,PH153834008
Maguindanao,PH153800000,Paulino Labio,PH153834009
Maguindanao,PH153800000,Sabaken,PH153834010
Maguindanao,PH153800000,Tumaguinting,PH153834011
Maguindanao,PH153800000,Labu-labu I,PH153835002
Maguindanao,PH153800000,Labu-labu II,PH153835003
Maguindanao,PH153800000,Limpongo,PH153835004
Maguindanao,PH153800000,Tuayan,PH153835008
Maguindanao,PH153800000,Tuayan I,PH153835009
Maguindanao,PH153800000,Macalag,PH153835010
Maguindanao,PH153800000,Tuntungan,PH153835011
Maguindanao,PH153800000,Alonganan,PH153836001
Maguindanao,PH153800000,Andavit,PH153836002
Maguindanao,PH153800000,Balanakan,PH153836003
Maguindanao,PH153800000,Buayan,PH153836004
Maguindanao,PH153800000,Butilen,PH153836005
Maguindanao,PH153800000,Dado,PH153836006
Maguindanao,PH153800000,Damabalas,PH153836007
Maguindanao,PH153800000,Duaminanga,PH153836008
Maguindanao,PH153800000,Kalipapa,PH153836009
Maguindanao,PH153800000,Liong,PH153836010
Maguindanao,PH153800000,Magaslong,PH153836011
Maguindanao,PH153800000,Masigay,PH153836012
Maguindanao,PH153800000,Pagatin,PH153836013
Maguindanao,PH153800000,Pandi,PH153836014
Maguindanao,PH153800000,Penditen,PH153836015
Maguindanao,PH153800000,Sambulawan,PH153836016
Maguindanao,PH153800000,Tee,PH153836017
Maguindanao,PH153800000,Bakat,PH153837001
Maguindanao,PH153800000,Dale-Bong,PH153837002
Maguindanao,PH153800000,Dasawao,PH153837003
Maguindanao,PH153800000,Datu Bakal,PH153837004
Maguindanao,PH153800000,Datu Kilay,PH153837005
Maguindanao,PH153800000,Duguengen,PH153837006
Maguindanao,PH153800000,Ganta,PH153837007
Maguindanao,PH153800000,Inaladan,PH153837008
Maguindanao,PH153800000,Linantangan,PH153837009
Maguindanao,PH153800000,Nabundas,PH153837010
Maguindanao,PH153800000,Pagatin,PH153837011
Maguindanao,PH153800000,Pamalian,PH153837012
Maguindanao,PH153800000,Pikeg,PH153837013
Maguindanao,PH153800000,Pusao,PH153837014
Maguindanao,PH153800000,Libutan,PH153837015
Maguindanao,PH153800000,Pagatin (Pagatin I),PH153837016
Sulu,PH156600000,Adjid,PH156601001
Sulu,PH156600000,Bangalan,PH156601002
Sulu,PH156600000,Bato-bato,PH156601003
Sulu,PH156600000,Buanza,PH156601004
Sulu,PH156600000,Bud-Taran,PH156601005
Sulu,PH156600000,Bunut,PH156601006
Sulu,PH156600000,Jati-Tunggal,PH156601007
Sulu,PH156600000,Kabbon Maas,PH156601008
Sulu,PH156600000,Kagay,PH156601010
Sulu,PH156600000,Kajatian,PH156601011
Sulu,PH156600000,Kan Islam,PH156601012
Sulu,PH156600000,Kandang Tukay,PH156601013
Sulu,PH156600000,Karawan,PH156601014
Sulu,PH156600000,Katian,PH156601015
Sulu,PH156600000,Kuppong,PH156601016
Sulu,PH156600000,Lambayong,PH156601017
Sulu,PH156600000,Langpas,PH156601018
Sulu,PH156600000,Licup,PH156601019
Sulu,PH156600000,Malimbaya,PH156601020
Sulu,PH156600000,Manggis,PH156601021
Sulu,PH156600000,Manilop,PH156601022
Sulu,PH156600000,Paligue,PH156601023
Sulu,PH156600000,Panabuan,PH156601024
Sulu,PH156600000,Pasil,PH156601025
Sulu,PH156600000,Poblacion (Indanan),PH156601026
Sulu,PH156600000,Sapah Malaum,PH156601027
Sulu,PH156600000,Panglima Misuari (Sasak),PH156601028
Sulu,PH156600000,Sionogan,PH156601029
Sulu,PH156600000,Tagbak,PH156601030
Sulu,PH156600000,Timbangan,PH156601031
Sulu,PH156600000,Tubig Dakulah,PH156601032
Sulu,PH156600000,Tubig Parang,PH156601033
Sulu,PH156600000,Tumantangis,PH156601035
Sulu,PH156600000,Sawaki,PH156601036
Sulu,PH156600000,Alat,PH156602001
Sulu,PH156600000,Asturias,PH156602002
Sulu,PH156600000,Bus-bus,PH156602003
Sulu,PH156600000,Chinese Pier,PH156602004
Sulu,PH156600000,San Raymundo,PH156602007
Sulu,PH156600000,Takut-takut,PH156602008
Sulu,PH156600000,Tulay,PH156602009
Sulu,PH156600000,Walled City (Pob.),PH156602010
Sulu,PH156600000,Kambing,PH156603002
Sulu,PH156600000,Kanlagay,PH156603004
Sulu,PH156600000,Pang,PH156603010
Sulu,PH156600000,Pangdan Pangdan,PH156603011
Sulu,PH156600000,Pitogo,PH156603012
Sulu,PH156600000,Karungdong (Pob.),PH156603013
Sulu,PH156600000,Tunggol,PH156603016
Sulu,PH156600000,Masjid Bayle,PH156603017
Sulu,PH156600000,Masjid Punjungan,PH156603018
Sulu,PH156600000,Bual,PH156604004
Sulu,PH156600000,Kan-Bulak,PH156604007
Sulu,PH156600000,Kan-Mindus,PH156604008
Sulu,PH156600000,Lambago,PH156604012
Sulu,PH156600000,Lianutan,PH156604013
Sulu,PH156600000,Lingah,PH156604014
Sulu,PH156600000,Mananti,PH156604015
Sulu,PH156600000,Tubig-Puti (Pob.),PH156604021
Sulu,PH156600000,Tandu-Bato,PH156604024
Sulu,PH156600000,Tulayan Island,PH156604028
Sulu,PH156600000,Guimbaun,PH156604029
Sulu,PH156600000,Niog-niog,PH156604030
Sulu,PH156600000,Anak Jati,PH156605001
Sulu,PH156600000,Bato Ugis,PH156605002
Sulu,PH156600000,Bualo Lahi,PH156605003
Sulu,PH156600000,Bualo Lipid,PH156605004
Sulu,PH156600000,Bulabog,PH156605005
Sulu,PH156600000,Ratag Limbon,PH156605006
Sulu,PH156600000,Duhol Kabbon,PH156605007
Sulu,PH156600000,Gulangan,PH156605008
Sulu,PH156600000,Ipil,PH156605009
Sulu,PH156600000,Kandang,PH156605010
Sulu,PH156600000,Kapok-Punggol,PH156605011
Sulu,PH156600000,Kulasi,PH156605012
Sulu,PH156600000,Labah,PH156605013
Sulu,PH156600000,Lagasan Asibih,PH156605014
Sulu,PH156600000,Lantong,PH156605015
Sulu,PH156600000,Laud Kulasi,PH156605016
Sulu,PH156600000,Laum Maimbung,PH156605017
Sulu,PH156600000,Lunggang,PH156605018
Sulu,PH156600000,Lower Tambaking,PH156605019
Sulu,PH156600000,Lapa,PH156605020
Sulu,PH156600000,Matatal,PH156605021
Sulu,PH156600000,Patao,PH156605022
Sulu,PH156600000,Poblacion (Maimbung),PH156605023
Sulu,PH156600000,Tabu-Bato,PH156605024
Sulu,PH156600000,Tandu Patong,PH156605025
Sulu,PH156600000,Tubig-Samin,PH156605026
Sulu,PH156600000,Upper Tambaking,PH156605027
Sulu,PH156600000,Bubuan,PH156606002
Sulu,PH156600000,Kabuukan,PH156606003
Sulu,PH156600000,Pag-asinan,PH156606008
Sulu,PH156600000,Bangas (Pob.),PH156606012
Sulu,PH156600000,Teomabal,PH156606015
Sulu,PH156600000,Asin,PH156607001
Sulu,PH156600000,Bakud,PH156607002
Sulu,PH156600000,Bangday,PH156607003
Sulu,PH156600000,Baunoh,PH156607004
Sulu,PH156600000,Bitanag,PH156607005
Sulu,PH156600000,Bud Seit,PH156607006
Sulu,PH156600000,Bulangsi,PH156607007
Sulu,PH156600000,Datag,PH156607008
Sulu,PH156600000,Kamalig,PH156607011
Sulu,PH156600000,Kan Ukol,PH156607013
Sulu,PH156600000,Kan Asaali,PH156607014
Sulu,PH156600000,Kan-Dayok,PH156607015
Sulu,PH156600000,Kan-Sipat,PH156607016
Sulu,PH156600000,Kawasan,PH156607017
Sulu,PH156600000,Kulay-kulay,PH156607018
Sulu,PH156600000,Lakit,PH156607019
Sulu,PH156600000,Lunggang,PH156607023
Sulu,PH156600000,Parang,PH156607027
Sulu,PH156600000,Lower Patibulan,PH156607028
Sulu,PH156600000,Upper Patibulan,PH156607029
Sulu,PH156600000,Pugad Manaul,PH156607030
Sulu,PH156600000,Puhagan,PH156607031
Sulu,PH156600000,Seit Higad,PH156607033
Sulu,PH156600000,Seit Lake (Pob.),PH156607034
Sulu,PH156600000,Su-uh,PH156607036
Sulu,PH156600000,Tabu Manuk,PH156607037
Sulu,PH156600000,Tandu-tandu,PH156607038
Sulu,PH156600000,Tayungan,PH156607039
Sulu,PH156600000,Tinah,PH156607040
Sulu,PH156600000,Tubig Gantang,PH156607042
Sulu,PH156600000,Tubig Jati,PH156607043
Sulu,PH156600000,Alu Bunah,PH156608001
Sulu,PH156600000,Bangkilay,PH156608003
Sulu,PH156600000,Kawitan,PH156608004
Sulu,PH156600000,Kehi Niog,PH156608005
Sulu,PH156600000,Lantong Babag,PH156608006
Sulu,PH156600000,Lumah Dapdap,PH156608007
Sulu,PH156600000,Pandan Niog,PH156608009
Sulu,PH156600000,Panducan,PH156608010
Sulu,PH156600000,Panitikan,PH156608011
Sulu,PH156600000,Patutol,PH156608012
Sulu,PH156600000,Simbahan (Pob.),PH156608013
Sulu,PH156600000,Se-ipang,PH156608014
Sulu,PH156600000,Suang Bunah,PH156608016
Sulu,PH156600000,Tonggasang,PH156608017
Sulu,PH156600000,Tubig Nonok,PH156608018
Sulu,PH156600000,Tubig Sallang,PH156608019
Sulu,PH156600000,Kaha,PH156609001
Sulu,PH156600000,Alu Pangkoh,PH156609002
Sulu,PH156600000,Bagsak,PH156609003
Sulu,PH156600000,Bawisan,PH156609004
Sulu,PH156600000,Biid,PH156609005
Sulu,PH156600000,Bukid,PH156609006
Sulu,PH156600000,Buli Bawang,PH156609008
Sulu,PH156600000,Buton,PH156609009
Sulu,PH156600000,Buton Mahablo,PH156609010
Sulu,PH156600000,Danapa,PH156609011
Sulu,PH156600000,Duyan Kabao,PH156609012
Sulu,PH156600000,Gimba Lagasan,PH156609013
Sulu,PH156600000,Kahoy Sinah,PH156609015
Sulu,PH156600000,Kanaway,PH156609016
Sulu,PH156600000,Kutah Sairap,PH156609017
Sulu,PH156600000,Lagasan Higad,PH156609019
Sulu,PH156600000,Laum Buwahan,PH156609021
Sulu,PH156600000,Laum Suwah,PH156609023
Sulu,PH156600000,Alu Layag-Layag,PH156609024
Sulu,PH156600000,Liang,PH156609025
Sulu,PH156600000,Linuho,PH156609026
Sulu,PH156600000,Lipunos,PH156609027
Sulu,PH156600000,Lungan Gitong,PH156609028
Sulu,PH156600000,Lumbaan Mahaba,PH156609029
Sulu,PH156600000,Lupa Abu,PH156609030
Sulu,PH156600000,Nonokan,PH156609031
Sulu,PH156600000,Paugan,PH156609032
Sulu,PH156600000,Payuhan,PH156609033
Sulu,PH156600000,Piyahan,PH156609034
Sulu,PH156600000,Poblacion (Parang),PH156609035
Sulu,PH156600000,Saldang,PH156609036
