Pro_Name,Pro_Code,Bgy_Name,Bgy_Code,Number Of Households,Light Source,Value
Lanao Del Sur,PH153600000,Guiguikun,PH153606022,45,Electricity,45
Lanao Del Sur,PH153600000,Dibarosan,PH153606023,40,Electricity,40
Lanao Del Sur,PH153600000,Madanding,PH153606027,106,Electricity,106
Lanao Del Sur,PH153600000,Malungun,PH153606028,70,Electricity,70
Lanao Del Sur,PH153600000,Masorot,PH153606030,55,Electricity,55
Lanao Del Sur,PH153600000,Matampay Dimarao,PH153606031,106,Electricity,106
Lanao Del Sur,PH153600000,Miabalawag,PH153606032,73,Electricity,73
Lanao Del Sur,PH153600000,Montiaan,PH153606033,71,Electricity,71
Lanao Del Sur,PH153600000,Pagayawan,PH153606035,63,Electricity,63
Lanao Del Sur,PH153600000,Palao,PH153606037,101,Electricity,100
Lanao Del Sur,PH153600000,Panalawan,PH153606038,93,Electricity,92
Lanao Del Sur,PH153600000,Pantar,PH153606039,116,Electricity,116
Lanao Del Sur,PH153600000,Pendogoan,PH153606041,171,Electricity,171
Lanao Del Sur,PH153600000,Polayagan,PH153606045,40,Electricity,40
Lanao Del Sur,PH153600000,Ramain Bubong,PH153606048,69,Electricity,69
Lanao Del Sur,PH153600000,Rogero,PH153606049,200,Electricity,188
Lanao Del Sur,PH153600000,Salipongan,PH153606051,54,Electricity,54
Lanao Del Sur,PH153600000,Sunggod,PH153606052,108,Electricity,108
Lanao Del Sur,PH153600000,Taboro,PH153606053,76,Electricity,76
Lanao Del Sur,PH153600000,Dalaon,PH153606054,54,Electricity,54
Lanao Del Sur,PH153600000,Dimayon,PH153606058,50,Electricity,50
Lanao Del Sur,PH153600000,Pindolonan,PH153606059,69,Electricity,69
Lanao Del Sur,PH153600000,Punud,PH153606060,98,Electricity,98
Lanao Del Sur,PH153600000,Butig Proper,PH153607012,153,Electricity,153
Lanao Del Sur,PH153600000,Cabasaran,PH153607013,120,Electricity,120
Lanao Del Sur,PH153600000,Coloyan Tambo,PH153607016,183,Electricity,181
Lanao Del Sur,PH153600000,Dilimbayan,PH153607019,133,Electricity,133
Lanao Del Sur,PH153600000,Dolangan,PH153607022,131,Electricity,131
Lanao Del Sur,PH153600000,Pindolonan,PH153607041,168,Electricity,134
Lanao Del Sur,PH153600000,Bayabao Poblacion,PH153607044,412,Electricity,400
Lanao Del Sur,PH153600000,Poktan,PH153607045,150,Electricity,150
Lanao Del Sur,PH153600000,Ragayan,PH153607046,177,Electricity,177
Lanao Del Sur,PH153600000,Raya,PH153607047,184,Electricity,179
Lanao Del Sur,PH153600000,Samer,PH153607051,173,Electricity,170
Lanao Del Sur,PH153600000,Sandab Madaya,PH153607052,623,Electricity,564
Lanao Del Sur,PH153600000,Sundig,PH153607056,153,Electricity,153
Lanao Del Sur,PH153600000,Tiowi,PH153607060,112,Electricity,110
Lanao Del Sur,PH153600000,Timbab,PH153607062,91,Electricity,91
Lanao Del Sur,PH153600000,Malungun,PH153607063,135,Electricity,135
Lanao Del Sur,PH153600000,Bagoaingud,PH153609001,85,Electricity,1
Lanao Del Sur,PH153600000,Balintad,PH153609002,111,Electricity,0
Lanao Del Sur,PH153600000,Barit,PH153609003,105,Electricity,0
Lanao Del Sur,PH153600000,Bato Batoray,PH153609004,71,Electricity,1
Lanao Del Sur,PH153600000,Campong a Raya,PH153609005,101,Electricity,0
Lanao Del Sur,PH153600000,Gadongan,PH153609006,103,Electricity,1
Lanao Del Sur,PH153600000,Gui,PH153609007,48,Electricity,0
Lanao Del Sur,PH153600000,Linuk,PH153609009,102,Electricity,0
Lanao Del Sur,PH153600000,Lumbac,PH153609010,102,Electricity,0
Lanao Del Sur,PH153600000,Macabao,PH153609011,98,Electricity,1
Lanao Del Sur,PH153600000,Macaguiling,PH153609012,116,Electricity,0
Lanao Del Sur,PH153600000,Pagalongan,PH153609013,117,Electricity,0
Lanao Del Sur,PH153600000,Panggawalupa,PH153609014,82,Electricity,0
Lanao Del Sur,PH153600000,Pantaon A,PH153609015,120,Electricity,0
Lanao Del Sur,PH153600000,Para-aba,PH153609016,269,Electricity,0
Lanao Del Sur,PH153600000,Pindolonan,PH153609017,127,Electricity,0
Lanao Del Sur,PH153600000,Poblacion,PH153609018,292,Electricity,1
Lanao Del Sur,PH153600000,Baya,PH153609019,76,Electricity,0
Lanao Del Sur,PH153600000,Sogod Madaya,PH153609020,80,Electricity,1
Lanao Del Sur,PH153600000,Tabuan,PH153609021,101,Electricity,0
Lanao Del Sur,PH153600000,Taganonok,PH153609022,98,Electricity,0
Lanao Del Sur,PH153600000,Taliogon,PH153609023,235,Electricity,0
Lanao Del Sur,PH153600000,Masolun,PH153609027,80,Electricity,1
Lanao Del Sur,PH153600000,Lumbacaingud,PH153609029,88,Electricity,0
Lanao Del Sur,PH153600000,Sekun Matampay,PH153609030,153,Electricity,0
Lanao Del Sur,PH153600000,Dapaan,PH153609031,102,Electricity,0
Lanao Del Sur,PH153600000,Balintad A,PH153609032,99,Electricity,0
Lanao Del Sur,PH153600000,Barorao,PH153609033,68,Electricity,0
Lanao Del Sur,PH153600000,Campong Sabela,PH153609034,100,Electricity,0
Lanao Del Sur,PH153600000,Pangadapun,PH153609051,108,Electricity,1
Lanao Del Sur,PH153600000,Pantaon,PH153609052,84,Electricity,3
Lanao Del Sur,PH153600000,Pamalian,PH153609053,58,Electricity,0
Lanao Del Sur,PH153600000,Cormatan,PH153610003,175,Electricity,175
Lanao Del Sur,PH153600000,Dimagaling (Dimagalin Proper),PH153610007,182,Electricity,182
Lanao Del Sur,PH153600000,Dimunda,PH153610008,166,Electricity,166
Lanao Del Sur,PH153600000,Doronan,PH153610009,131,Electricity,131
Lanao Del Sur,PH153600000,Poblacion (Kapai Proper),PH153610012,108,Electricity,108
Lanao Del Sur,PH153600000,Malna Proper,PH153610017,137,Electricity,111
Lanao Del Sur,PH153600000,Pagalongan,PH153610018,90,Electricity,90
Lanao Del Sur,PH153600000,Parao,PH153610019,139,Electricity,139
Lanao Del Sur,PH153600000,Kasayanan,PH153610025,109,Electricity,71
Lanao Del Sur,PH153600000,Kasayanan West,PH153610026,150,Electricity,150
Lanao Del Sur,PH153600000,Dilabayan,PH153610029,144,Electricity,144
Lanao Del Sur,PH153600000,Dilimbayan,PH153610030,109,Electricity,109
Lanao Del Sur,PH153600000,Kibolos,PH153610031,88,Electricity,88
Lanao Del Sur,PH153600000,Kining,PH153610032,115,Electricity,112
Lanao Del Sur,PH153600000,Pindolonan,PH153610033,243,Electricity,235
Lanao Del Sur,PH153600000,Babayog,PH153610034,91,Electricity,91
Lanao Del Sur,PH153600000,Gadongan,PH153610035,93,Electricity,93
Lanao Del Sur,PH153600000,Lidasan,PH153610036,147,Electricity,147
Lanao Del Sur,PH153600000,Macadar,PH153610037,87,Electricity,83
Lanao Del Sur,PH153600000,Pantaon,PH153610038,219,Electricity,219
Lanao Del Sur,PH153600000,Bacolod I,PH153611003,109,Electricity,109
Lanao Del Sur,PH153600000,Bacolod II,PH153611004,104,Electricity,104
Lanao Del Sur,PH153600000,Bantayao,PH153611008,155,Electricity,155
Lanao Del Sur,PH153600000,Barit,PH153611009,129,Electricity,129
Lanao Del Sur,PH153600000,Baugan,PH153611011,106,Electricity,106
Lanao Del Sur,PH153600000,Buad Lumbac,PH153611019,116,Electricity,116
Lanao Del Sur,PH153600000,Cabasaran,PH153611020,123,Electricity,122
Lanao Del Sur,PH153600000,Calilangan,PH153611021,129,Electricity,129
Lanao Del Sur,PH153600000,Carandangan-Mipaga,PH153611026,77,Electricity,71
Lanao Del Sur,PH153600000,Cormatan Langban,PH153611027,209,Electricity,206
Lanao Del Sur,PH153600000,Dialongana,PH153611031,266,Electricity,266
Lanao Del Sur,PH153600000,Dilindongan-Cadayonan,PH153611035,232,Electricity,229
Lanao Del Sur,PH153600000,Gadongan,PH153611039,130,Electricity,54
Lanao Del Sur,PH153600000,Galawan,PH153611040,169,Electricity,169
Lanao Del Sur,PH153600000,Gambai,PH153611041,98,Electricity,94
Lanao Del Sur,PH153600000,Kasola,PH153611044,106,Electricity,106
Lanao Del Sur,PH153600000,Lalangitun,PH153611046,109,Electricity,109
Lanao Del Sur,PH153600000,Lama,PH153611047,214,Electricity,186
Lanao Del Sur,PH153600000,Lindongan Dialongana,PH153611052,228,Electricity,227
Lanao Del Sur,PH153600000,Lobo Basara,PH153611054,124,Electricity,124
Lanao Del Sur,PH153600000,Lumbac Bacayawan,PH153611055,131,Electricity,130
Lanao Del Sur,PH153600000,Macaguiling,PH153611058,134,Electricity,134
Lanao Del Sur,PH153600000,Mapantao,PH153611065,331,Electricity,331
Lanao Del Sur,PH153600000,Mapoling,PH153611066,84,Electricity,84
Lanao Del Sur,PH153600000,Pagayawan,PH153611070,113,Electricity,112
Lanao Del Sur,PH153600000,Maribo (Pob.),PH153611077,241,Electricity,240
Lanao Del Sur,PH153600000,Posudaragat,PH153611078,139,Electricity,139
Lanao Del Sur,PH153600000,Rumayas,PH153611079,215,Electricity,213
Lanao Del Sur,PH153600000,Sabala Bantayao,PH153611081,147,Electricity,70
Lanao Del Sur,PH153600000,Salaman,PH153611082,256,Electricity,245
Lanao Del Sur,PH153600000,Salolodun Berwar,PH153611083,153,Electricity,153
Lanao Del Sur,PH153600000,Sarigidan Madiar,PH153611085,110,Electricity,110
Lanao Del Sur,PH153600000,Sunggod,PH153611089,202,Electricity,202
Lanao Del Sur,PH153600000,Taluan,PH153611091,222,Electricity,198
Lanao Del Sur,PH153600000,Tamlang,PH153611094,67,Electricity,67
Lanao Del Sur,PH153600000,Tongcopan,PH153611096,106,Electricity,105
Lanao Del Sur,PH153600000,Turogan,PH153611097,121,Electricity,121
Lanao Del Sur,PH153600000,Minaring Diladigan,PH153611098,63,Electricity,63
Lanao Del Sur,PH153600000,Alog,PH153612001,124,Electricity,124
Lanao Del Sur,PH153600000,Basayungun,PH153612008,64,Electricity,0
Lanao Del Sur,PH153600000,Buad,PH153612011,117,Electricity,117
Lanao Del Sur,PH153600000,Budi,PH153612012,95,Electricity,1
Lanao Del Sur,PH153600000,Dago-ok,PH153612017,293,Electricity,292
Lanao Del Sur,PH153600000,Dalama,PH153612018,210,Electricity,0
Lanao Del Sur,PH153600000,Dalipuga,PH153612021,89,Electricity,89
Lanao Del Sur,PH153600000,Lalapung,PH153612024,190,Electricity,4
Lanao Del Sur,PH153600000,Lumbac,PH153612028,112,Electricity,0
Lanao Del Sur,PH153600000,Lumbac Bacayawan,PH153612029,157,Electricity,1
Lanao Del Sur,PH153600000,Lunay,PH153612032,127,Electricity,1
Lanao Del Sur,PH153600000,Macadar,PH153612033,153,Electricity,1
Lanao Del Sur,PH153600000,Madaya,PH153612034,101,Electricity,0
Lanao Del Sur,PH153600000,Minanga,PH153612035,115,Electricity,2
Lanao Del Sur,PH153600000,Pantar,PH153612038,199,Electricity,1
Lanao Del Sur,PH153600000,Picotaan,PH153612039,149,Electricity,5
Lanao Del Sur,PH153600000,Poblacion (Lumbatan),PH153612043,243,Electricity,243
Lanao Del Sur,PH153600000,Tambac,PH153612048,110,Electricity,0
Lanao Del Sur,PH153600000,Bubong Macadar,PH153612050,106,Electricity,0
Lanao Del Sur,PH153600000,Penaring,PH153612051,83,Electricity,1
,,Ligue (Sultan Batampuar),PH153612052,76,Electricity,0
Lanao Del Sur,PH153600000,Abaga,PH153613001,81,Electricity,81
Lanao Del Sur,PH153600000,Bagoaingud,PH153613003,82,Electricity,34
Lanao Del Sur,PH153600000,Basak,PH153613006,74,Electricity,2
Lanao Del Sur,PH153600000,Bato,PH153613007,74,Electricity,72
Lanao Del Sur,PH153600000,Bubong,PH153613008,88,Electricity,80
Lanao Del Sur,PH153600000,Kormatan,PH153613010,60,Electricity,46
Lanao Del Sur,PH153600000,Dandamun,PH153613012,92,Electricity,91
Lanao Del Sur,PH153600000,Diampaca,PH153613013,82,Electricity,79
Lanao Del Sur,PH153600000,Dibarosan,PH153613014,148,Electricity,147
Lanao Del Sur,PH153600000,Delausan,PH153613015,110,Electricity,108
Lanao Del Sur,PH153600000,Gadongan,PH153613016,85,Electricity,85
Lanao Del Sur,PH153600000,Gurain,PH153613017,73,Electricity,72
Lanao Del Sur,PH153600000,Cabasaran,PH153613018,137,Electricity,0
Lanao Del Sur,PH153600000,Cadayonan,PH153613019,96,Electricity,96
Lanao Del Sur,PH153600000,Liangan I,PH153613021,105,Electricity,91
Lanao Del Sur,PH153600000,Lilitun,PH153613022,75,Electricity,0
Lanao Del Sur,PH153600000,Linao,PH153613023,96,Electricity,96
Lanao Del Sur,PH153600000,Linuk,PH153613024,144,Electricity,138
Lanao Del Sur,PH153600000,Madaya,PH153613025,110,Electricity,96
Lanao Del Sur,PH153600000,Pagayawan,PH153613026,134,Electricity,134
Lanao Del Sur,PH153600000,Poblacion,PH153613027,218,Electricity,217
Lanao Del Sur,PH153600000,Punud,PH153613028,64,Electricity,0
Lanao Del Sur,PH153600000,Raya,PH153613029,110,Electricity,2
Lanao Del Sur,PH153600000,Riray,PH153613030,97,Electricity,3
Lanao Del Sur,PH153600000,Sabanding,PH153613031,85,Electricity,83
Lanao Del Sur,PH153600000,Salongabanding,PH153613032,147,Electricity,146
Lanao Del Sur,PH153600000,Sugod,PH153613033,143,Electricity,142
Lanao Del Sur,PH153600000,Tamporong,PH153613034,106,Electricity,1
Lanao Del Sur,PH153600000,Tongantongan,PH153613035,125,Electricity,5
Lanao Del Sur,PH153600000,Udangun,PH153613036,77,Electricity,1
Lanao Del Sur,PH153600000,Liangan,PH153613040,104,Electricity,104
Lanao Del Sur,PH153600000,Lumbac,PH153613041,63,Electricity,56
Lanao Del Sur,PH153600000,Paridi-Kalimodan,PH153613043,98,Electricity,73
Lanao Del Sur,PH153600000,Racotan,PH153613044,109,Electricity,102
Lanao Del Sur,PH153600000,Bacayawan,PH153613049,75,Electricity,0
Lanao Del Sur,PH153600000,Padian Torogan I,PH153613050,62,Electricity,61
Lanao Del Sur,PH153600000,Sogod Kaloy,PH153613051,72,Electricity,72
Lanao Del Sur,PH153600000,Balintad,PH153614003,124,Electricity,0
Lanao Del Sur,PH153600000,Balagunun,PH153614004,159,Electricity,2
Lanao Del Sur,PH153600000,Bawang,PH153614005,57,Electricity,2
Lanao Del Sur,PH153600000,Biabe,PH153614006,99,Electricity,0
Lanao Del Sur,PH153600000,Bubong Uyaan,PH153614007,115,Electricity,0
Lanao Del Sur,PH153600000,Cabasaran,PH153614008,77,Electricity,1
Lanao Del Sur,PH153600000,Dibarusan,PH153614010,80,Electricity,0
Lanao Del Sur,PH153600000,Lakitan,PH153614011,83,Electricity,5
Lanao Del Sur,PH153600000,Liangan,PH153614012,121,Electricity,7
Lanao Del Sur,PH153600000,Linuk,PH153614013,63,Electricity,0
Lanao Del Sur,PH153600000,Lumbaca Ingud,PH153614014,108,Electricity,0
Lanao Del Sur,PH153600000,Palao,PH153614016,96,Electricity,2
Lanao Del Sur,PH153600000,Pantaon,PH153614017,81,Electricity,0
Lanao Del Sur,PH153600000,Pantar,PH153614018,110,Electricity,1
Lanao Del Sur,PH153600000,Madamba,PH153614019,151,Electricity,2
Lanao Del Sur,PH153600000,Punud,PH153614020,87,Electricity,0
Lanao Del Sur,PH153600000,Tubaran,PH153614022,74,Electricity,1
Lanao Del Sur,PH153600000,Tambo,PH153614023,134,Electricity,0
Lanao Del Sur,PH153600000,Tuca,PH153614025,165,Electricity,1
Lanao Del Sur,PH153600000,Uyaan Proper (Pob.),PH153614027,283,Electricity,6
Lanao Del Sur,PH153600000,Tulay,PH153614031,73,Electricity,1
Lanao Del Sur,PH153600000,Ilian,PH153614032,60,Electricity,3
Lanao Del Sur,PH153600000,Pagayonan,PH153614033,133,Electricity,0
Lanao Del Sur,PH153600000,Pangadapan,PH153614034,97,Electricity,3
Lanao Del Sur,PH153600000,Bacayawan,PH153615003,160,Electricity,2
Lanao Del Sur,PH153600000,Badak Lumao,PH153615004,124,Electricity,0
Lanao Del Sur,PH153600000,Bagoaingud,PH153615006,122,Electricity,4
Lanao Del Sur,PH153600000,Boniga,PH153615017,172,Electricity,2
Lanao Del Sur,PH153600000,BPS Village,PH153615018,221,Electricity,1
Lanao Del Sur,PH153600000,Betayan,PH153615019,100,Electricity,2
Lanao Del Sur,PH153600000,Campo Muslim,PH153615020,343,Electricity,0
Lanao Del Sur,PH153600000,China Town (Pob.),PH153615021,331,Electricity,0
Lanao Del Sur,PH153600000,Corahab,PH153615022,418,Electricity,10
Lanao Del Sur,PH153600000,Diamaro,PH153615023,137,Electricity,0
Lanao Del Sur,PH153600000,Inandayan,PH153615027,103,Electricity,0
Lanao Del Sur,PH153600000,Cabasaran (South),PH153615028,217,Electricity,1
Lanao Del Sur,PH153600000,Calumbog,PH153615029,100,Electricity,0
Lanao Del Sur,PH153600000,Lamin,PH153615034,111,Electricity,0
Lanao Del Sur,PH153600000,Mable,PH153615038,143,Electricity,0
Lanao Del Sur,PH153600000,Mananayo,PH153615043,167,Electricity,3
Lanao Del Sur,PH153600000,Manggahan,PH153615044,151,Electricity,1
Lanao Del Sur,PH153600000,Masao,PH153615047,119,Electricity,0
Lanao Del Sur,PH153600000,Montay,PH153615049,143,Electricity,2
Lanao Del Sur,PH153600000,Pasir,PH153615053,160,Electricity,0
Lanao Del Sur,PH153600000,Rebocun,PH153615059,70,Electricity,2
Lanao Del Sur,PH153600000,Sarang,PH153615061,88,Electricity,0
Lanao Del Sur,PH153600000,Tacub,PH153615063,95,Electricity,0
Lanao Del Sur,PH153600000,Tambara,PH153615064,142,Electricity,0
Lanao Del Sur,PH153600000,Tiongcop,PH153615066,163,Electricity,3
Lanao Del Sur,PH153600000,Tuboc,PH153615068,349,Electricity,4
Lanao Del Sur,PH153600000,Matampay,PH153615070,122,Electricity,1
Lanao Del Sur,PH153600000,Calibagat,PH153615071,133,Electricity,2
Lanao Del Sur,PH153600000,Jose Abad Santos,PH153615072,407,Electricity,10
Lanao Del Sur,PH153600000,Macuranding,PH153615073,166,Electricity,3
Lanao Del Sur,PH153600000,Matalin,PH153615074,459,Electricity,456
Lanao Del Sur,PH153600000,Matling,PH153615075,135,Electricity,0
Lanao Del Sur,PH153600000,Pialot,PH153615078,141,Electricity,2
Lanao Del Sur,PH153600000,Sumbagarogong,PH153615079,153,Electricity,0
Lanao Del Sur,PH153600000,Banday,PH153615080,208,Electricity,3
Lanao Del Sur,PH153600000,Bunk House,PH153615081,222,Electricity,1
Lanao Del Sur,PH153600000,Madaya,PH153615082,118,Electricity,0
Lanao Del Sur,PH153600000,Bacayawan,PH153616001,163,Electricity,163
Lanao Del Sur,PH153600000,Cawayan Bacolod,PH153616005,139,Electricity,108
Lanao Del Sur,PH153600000,Bacong,PH153616006,147,Electricity,147
Lanao Del Sur,PH153600000,Camalig Bandara Ingud,PH153616009,121,Electricity,121
Lanao Del Sur,PH153600000,Camalig Bubong,PH153616018,179,Electricity,179
Lanao Del Sur,PH153600000,Camalig (Pob.),PH153616022,152,Electricity,152
Lanao Del Sur,PH153600000,Inudaran Campong,PH153616023,251,Electricity,249
Lanao Del Sur,PH153600000,Cawayan,PH153616025,98,Electricity,98
Lanao Del Sur,PH153600000,Daanaingud,PH153616026,128,Electricity,126
Lanao Del Sur,PH153600000,Cawayan Kalaw,PH153616035,238,Electricity,238
Lanao Del Sur,PH153600000,Kialdan,PH153616036,146,Electricity,143
Lanao Del Sur,PH153600000,Lumbac Kialdan,PH153616039,135,Electricity,135
Lanao Del Sur,PH153600000,Cawayan Linuk,PH153616040,129,Electricity,129
Lanao Del Sur,PH153600000,Lubo,PH153616044,156,Electricity,155
Lanao Del Sur,PH153600000,Inudaran Lumbac,PH153616047,192,Electricity,190
Lanao Del Sur,PH153600000,Mantapoli,PH153616051,276,Electricity,275
Lanao Del Sur,PH153600000,Matampay,PH153616054,85,Electricity,85
Lanao Del Sur,PH153600000,Maul,PH153616055,86,Electricity,86
Lanao Del Sur,PH153600000,Nataron,PH153616059,162,Electricity,162
Lanao Del Sur,PH153600000,Pagalongan Bacayawan,PH153616061,155,Electricity,155
Lanao Del Sur,PH153600000,Pataimas,PH153616063,140,Electricity,140
Lanao Del Sur,PH153600000,Poona Marantao,PH153616071,140,Electricity,140
Lanao Del Sur,PH153600000,Punud Proper,PH153616072,118,Electricity,118
Lanao Del Sur,PH153600000,Tacub,PH153616083,91,Electricity,91
Lanao Del Sur,PH153600000,Maul Ilian,PH153616097,132,Electricity,132
Lanao Del Sur,PH153600000,Palao,PH153616102,149,Electricity,139
Lanao Del Sur,PH153600000,Banga-Pantar,PH153616105,114,Electricity,107
Lanao Del Sur,PH153600000,Batal-Punud,PH153616106,191,Electricity,191
Lanao Del Sur,PH153600000,Bubong Madanding (Bubong),PH153616107,162,Electricity,162
Lanao Del Sur,PH153600000,Ilian,PH153616108,186,Electricity,186
Lanao Del Sur,PH153600000,Inudaran Loway,PH153616109,108,Electricity,33
Lanao Del Sur,PH153600000,Maul Lumbaca Ingud,PH153616110,161,Electricity,159
Lanao Del Sur,PH153600000,Poblacion,PH153616111,112,Electricity,112
Lanao Del Sur,PH153600000,Tuca Kialdan,PH153616112,141,Electricity,141
Lanao Del Sur,PH153600000,Ambolong,PH153617001,163,Electricity,142
Lanao Del Sur,PH153600000,Bacolod Chico Proper,PH153617003,158,Electricity,158
Lanao Del Sur,PH153600000,Banga,PH153617006,167,Electricity,166
Lanao Del Sur,PH153600000,Bangco,PH153617007,265,Electricity,263
Lanao Del Sur,PH153600000,Banggolo Poblacion,PH153617008,474,Electricity,473
Lanao Del Sur,PH153600000,Bangon,PH153617009,318,Electricity,313
Lanao Del Sur,PH153600000,Beyaba-Damag,PH153617010,326,Electricity,325
Lanao Del Sur,PH153600000,Bito Buadi Itowa,PH153617012,123,Electricity,123
Lanao Del Sur,PH153600000,Bito Buadi Parba,PH153617013,191,Electricity,189
Lanao Del Sur,PH153600000,Bubonga Pagalamatan,PH153617014,149,Electricity,149
Lanao Del Sur,PH153600000,Bubonga Lilod Madaya,PH153617015,393,Electricity,392
Lanao Del Sur,PH153600000,Boganga,PH153617016,203,Electricity,200
Lanao Del Sur,PH153600000,Boto Ambolong,PH153617017,309,Electricity,259
Lanao Del Sur,PH153600000,Bubonga Cadayonan,PH153617019,116,Electricity,114
Lanao Del Sur,PH153600000,Bubong Lumbac,PH153617021,83,Electricity,83
Lanao Del Sur,PH153600000,Bubonga Marawi,PH153617022,307,Electricity,305
Lanao Del Sur,PH153600000,Bubonga Punod,PH153617023,105,Electricity,105
